Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida,,,,,
1,-4.971762194,-2.898169303,-2.18231359,-3.054825939,-2.067015501,-3.237550763,-6.106407454,0,,,,,
0,-0.8150246883,-1.106151325,-1.169486953,-1.286171678,-2.618841703,-0.3889585986,-1.533325713,0,,,,,
1,-2.175981253,-1.732363911,-2.377816013,-1.42428531,-0.9143996579,-5.984792881,-4.04417599,0,,,,,
1,-5.419627292,-1.680392236,-5.24695223,-5.520309011,-3.972897338,-0.5079077168,-6.774377592,0,,,,,
1,-1.023820895,-5.54325992,-2.489007523,-5.702330779,-0.1327993434,-0.9683451219,-6.606491108,0,,,,,
1,-4.126012446,-4.427827455,-1.277199,-5.948695527,-4.947648639,-2.667947558,6.308198422,0,,,,,
1,-0.7564958176,-3.168198363,-4.706926538,-0.4741027243,-4.349738461,-4.388803893,0.4211883127,0,,,,,
1,-0.7557922531,-1.811229969,-4.258738806,-0.1190476363,-2.482720494,-0.1973167328,1.914645852,0,,,,,
1,-3.344961366,-1.084816384,-5.930608058,-5.221203842,-5.870419154,-5.797321606,-2.429217107,0,,,,,
0,-5.130645655,-1.290091605,-1.879902831,-2.676870514,-0.09909155483,-2.260205636,3.650716251,0,,,,,
0,-5.668315533,-3.289175176,-2.660866129,-4.783636187,-5.772403467,-5.454039531,5.431716565,0,,,,,
0,-2.277371755,-5.239048784,-3.030862636,-3.692251287,-2.348285996,-5.286789412,-3.195743716,0,,,,,
1,-5.690404016,-5.48484248,-2.455814166,-5.055898777,-4.801014339,-5.937588214,0.7617986104,0,,,,,
1,-2.17700939,-3.40141656,-1.864365164,-3.259066556,-1.022380623,-0.08839768753,-6.742702513,0,,,,,
1,-5.615251665,-2.768504895,-3.719294096,-1.841750845,-0.8576422452,-3.09850646,1.270130358,0,,,,,
1,-4.973140802,-2.761821664,-2.256868932,-4.833217505,-4.902786257,-0.7460140698,-3.099573343,0,,,,,
1,-5.341013238,-2.373695546,-4.924758646,-0.2480657255,-4.686071615,-0.4576250903,5.042749898,0,,,,,
1,-3.696897516,-0.08651328137,-3.966406531,-4.291081907,-3.494700653,-0.9450574281,6.517741776,0,,,,,
1,-3.51651831,-4.443415484,-3.90158876,-5.151599171,-4.443816148,-2.868585675,0.1441438309,0,,,,,
0,-1.891525193,-4.327895818,-5.125223433,-0.7605431361,-5.957448245,-2.047095009,-3.091119631,0,,,,,
1,-5.884615115,-5.448508068,-1.657828395,-3.151175872,-5.424833324,-4.963573013,2.076445354,0,,,,,
1,-4.208771356,-0.9968270213,-3.656773783,-0.4069552313,-2.132881972,-5.458578925,3.312174621,0,,,,,
1,-2.027370615,-3.202371042,-1.521921131,-3.671556706,-1.329974076,-1.971888601,-2.199738045,0,,,,,
0,-5.559776529,-4.91624281,-1.191461688,-5.830756408,-1.794682888,-1.354961046,0.1364255301,0,,,,,
1,-3.011759062,-4.004243996,-2.257301175,-3.908443535,-1.832239189,-2.090610576,0.2974698714,0,,,,,
0,-2.169755564,-5.467406201,-1.020381775,-1.453438632,-5.319071586,-2.733485126,2.588352947,0,,,,,
0,-0.9123020352,-2.055207262,-4.583216017,-4.498079598,-3.875017604,-5.195701837,5.161572998,0,,,,,
1,-5.314570331,-4.283585273,-3.493774113,-0.713807718,-0.5612637904,-2.320726639,3.332407009,0,,,,,
1,-3.062772663,-3.190011768,-2.205571896,-5.330623589,-1.494666365,-0.8855125565,2.503752435,0,,,,,
1,-1.767548867,-2.069015682,-0.9018047498,-2.417282701,-3.614350185,-2.388470873,-3.982886995,0,,,,,
1,-4.820646788,-4.907806974,-5.57505033,-5.706848873,-4.210273826,-1.248682191,1.224580062,0,,,,,
1,-3.191685955,-0.7156932367,-0.2812196118,-0.47102808,-1.576324543,-0.8489918992,-3.131107919,0,,,,,
1,-3.110590809,-5.819158959,-4.130438202,-1.950225188,-0.9364776229,-2.526514541,-4.821542632,0,,,,,
1,-2.438956686,-2.899724962,-4.887288389,-5.056415035,-4.893193472,-4.904210718,0.9556406409,0,,,,,
1,-3.951590555,-2.610884838,-4.201759811,-2.045565842,-2.222579576,-2.049529798,1.299726554,0,,,,,
0,-3.549041728,-0.3287878806,-5.826937308,-2.645369481,-4.108699157,-5.551835649,-0.1328012484,0,,,,,
0,-4.533026441,-2.38414612,-1.486157681,-3.895223027,-4.627711975,-1.58720328,-2.190530716,0,,,,,
1,-4.721647803,-2.244629895,-0.1150124732,-0.9570733199,-5.824694003,-0.8904621032,1.000973801,0,,,,,
0,-1.349313829,-5.511950825,-5.324807681,-3.160330325,-4.50682184,-0.7439940426,-0.7826176382,0,,,,,
0,-3.453029416,-0.279693706,-1.16095671,-2.998006768,-4.616931404,-1.718082292,3.274850846,0,,,,,
1,-0.2189049319,-1.736232625,-0.1488134964,-3.378435461,-1.742118315,-2.178311115,-3.895394513,0,,,,,
1,-1.069689631,-1.76584972,-4.300846687,-3.959009477,-3.983543071,-2.108614207,-5.343622619,0,,,,,
1,-5.829274915,-3.310583637,-3.327816376,-5.447657804,-2.425290305,-3.140754738,-5.654336381,0,,,,,
0,-1.112830699,-5.810148036,-2.578511213,-3.263713423,-2.67313719,-3.086319787,4.481040134,0,,,,,
0,-1.874794402,-2.425598265,-0.2758927692,-1.608405345,-5.915180216,-1.785014917,1.319047357,0,,,,,
0,-3.111436019,-1.807489058,-4.286426847,-4.829987696,-5.234909707,-3.401500504,-6.939026903,0,,,,,
0,-3.943487147,-4.409776425,-3.673569534,-0.2958826845,-5.98616744,-5.697474562,2.178571585,0,,,,,
1,-5.971194754,-2.081508401,-4.430118043,-0.549815168,-3.238829823,-0.1940990407,6.830147645,0,,,,,
0,-1.282946629,-5.23968749,-1.702929553,-0.2238329069,-4.903777649,-4.43762025,-1.082657936,0,,,,,
0,-5.13042106,-1.241872188,-1.4000186,-5.238974747,-4.17256407,-2.507033801,4.348236281,0,,,,,
1,-4.386048348,-3.870302564,-1.829763883,-4.112946085,-0.855015648,-3.370632881,4.852541151,0,,,,,
0,-2.443020107,-3.280988233,-5.819111253,-0.3399786426,-2.416804921,-2.413763088,4.351871076,0,,,,,
1,-0.6164985922,-0.1962807336,-4.024559212,-4.616396568,-2.272697751,-3.620360204,-6.514315888,0,,,,,
1,-2.296053721,-1.504020221,-3.218340884,-5.254658821,-3.478855227,-3.336017024,3.001704684,0,,,,,
0,-2.340158581,-1.590806213,-0.2243221864,-4.722381277,-5.11121507,-3.916626813,1.236605804,0,,,,,
0,-5.375006604,-4.899508676,-5.33080337,-2.704613678,-5.218228345,-3.447434306,2.172981476,0,,,,,
1,-3.544987002,-3.013081819,-0.7434024673,-5.706144822,-4.128332291,-3.236444639,1.191046956,0,,,,,
0,-4.641115938,-1.681089803,-1.719291484,-5.05222895,-3.598487698,-4.497347784,-0.4335176271,0,,,,,
1,-2.034388523,-4.18363014,-2.441676119,-5.825686416,-2.405966224,-2.927067405,-6.784012796,0,,,,,
1,-0.3306285634,-2.504270939,-3.674996752,-3.714243856,-1.668183146,-2.659830061,-5.590275996,0,,,,,
1,-5.401796106,-1.997455073,-1.657817243,-3.199546141,-2.496590443,-0.8774663946,2.152094867,0,,,,,
0,-0.9973322753,-0.7422811636,-3.571343163,-0.4767113742,-4.29543013,-5.195757977,-2.747144998,0,,,,,
1,-2.97906038,-2.015276642,-1.618584007,-3.967214774,-0.3296899425,-1.888198137,1.451033566,0,,,,,
1,-3.584729014,-1.776233952,-2.290179544,-1.750846503,-0.9261062273,-1.157784495,-4.138644042,0,,,,,
1,-0.06528022331,-4.878356077,-3.25875112,-5.762758431,-2.420306823,-4.651805689,-3.157339111,0,,,,,
1,-1.108608381,-0.3625904516,-5.455274735,-4.91558052,-1.183748369,-3.178214362,-4.666434034,0,,,,,
1,-3.483260355,-1.390833753,-1.401770891,-2.707213522,-4.064441645,-4.582928506,4.243033721,0,,,,,
1,-4.081151027,-4.593824244,-2.073414405,-5.074863248,-3.169779871,-0.5796181497,1.53430105,0,,,,,
1,-1.14699859,-0.4174680565,-0.5866778411,-5.191711404,-4.111237726,-5.889767339,-6.908055726,0,,,,,
0,-1.973932403,-5.180703327,-4.907854779,-5.096850156,-2.738667852,-5.845156309,0.7890376038,0,,,,,
0,-5.109222244,-5.393699198,-1.009960352,-2.269705734,-0.9513031609,-2.374102863,3.175553028,0,,,,,
0,-1.494987315,-3.039410008,-0.6146629976,-0.8023564369,-2.402843743,-2.905830069,-3.077110179,0,,,,,
1,-1.673745118,-3.298090536,-2.751913537,-4.836189834,-3.833119082,-2.132846944,5.37642636,0,,,,,
0,-4.428382522,-4.807311485,-4.385114672,-1.041399184,-2.99375541,-4.341858113,-4.604940782,0,,,,,
1,-1.223606243,-4.395504786,-0.2997139232,-0.61454137,-1.313621344,-4.739313272,6.92453467,0,,,,,
0,-5.828274223,-5.454340618,-0.5580906331,-5.977609755,-5.356152168,-2.974979135,-5.943373118,0,,,,,
1,-5.134877026,-1.188423016,-3.435488718,-5.707266382,-2.475194801,-5.020737223,-4.083118502,0,,,,,
1,-5.791207201,-1.285187166,-0.2349254127,-3.939896877,-5.47374969,-0.8533767701,3.375190887,0,,,,,
1,-1.754539351,-1.656263444,-4.987902039,-2.3571262,-2.36443619,-2.180817924,4.042528863,0,,,,,
1,-2.504248798,-2.161680061,-4.105755099,-1.82137114,-5.622729451,-5.745074588,-0.4045754799,0,,,,,
0,-2.792816988,-1.620543721,-3.103189011,-3.886150343,-2.510128818,-3.132477715,-4.400300678,0,,,,,
0,-4.774520386,-5.516455025,-5.284738025,-4.635366401,-5.900275866,-4.323782053,2.855374847,0,,,,,
0,-3.129197359,-4.501456364,-5.883599634,-4.975094459,-4.340472755,-5.238940224,0.6220173139,0,,,,,
1,-3.560652931,-2.463156661,-5.01100662,-4.403883661,-5.864556333,-1.991316006,-0.2867824263,0,,,,,
1,-5.922547243,-3.887603876,-2.182379815,-2.937805869,-2.266278641,-2.647486003,-2.064887811,0,,,,,
1,-2.544798907,-3.685683147,-0.1805496737,-0.4721623835,-5.669447427,-0.4366661623,4.660974883,0,,,,,
0,-2.23917292,-2.881027908,-5.068737051,-1.158505256,-0.6656657559,-3.433700522,-0.4700913028,0,,,,,
1,-4.936990397,-0.3983090274,-3.83991533,-5.844874123,-1.246975796,-0.4056013007,-3.843138286,0,,,,,
1,-2.765414663,-5.189543099,-1.039797646,-4.664532161,-1.281933396,-5.758126435,1.145766403,0,,,,,
0,-2.472074223,-4.229642694,-3.357429,-5.810937674,-4.10618859,-0.3592893535,0.4866999354,0,,,,,
0,-5.279913523,-1.075067837,-1.049926405,-4.309014647,-1.594347819,-5.58737441,-3.620102862,0,,,,,
0,-0.2541284741,-2.77931977,-4.909088516,-0.3897454366,-1.063112449,-0.03186349331,2.701200549,0,,,,,
1,-4.773629614,-0.5719743593,-4.008611918,-0.5631165453,-5.958310788,-0.5979375763,-3.952554184,0,,,,,
0,-4.848476797,-4.125891001,-0.5702584931,-2.787032789,-2.22000236,-2.097142915,-2.852395725,0,,,,,
0,-5.586102984,-3.182342949,-5.013546463,-1.023922999,-4.467948189,-0.2401689557,5.571472971,0,,,,,
1,-0.8371880747,-0.9846161285,-1.807352082,-4.332362845,-1.926377189,-3.284004742,5.242675238,0,,,,,
0,-1.144468548,-5.713797705,-4.654756318,-1.014130573,-0.7388577153,-2.258672961,0.6396071048,0,,,,,
1,-3.638622732,-0.6226921933,-1.395750672,-1.926650034,-2.690865812,-4.749198412,2.484587394,0,,,,,
1,-3.297023801,-5.930772635,-0.5223897242,-3.172990557,-4.419336214,-5.602277605,3.573998465,0,,,,,
0,-4.824272106,-0.2179518644,-2.976945669,-1.890028507,-5.813863555,-1.809959482,5.982825497,0,,,,,
1,-2.44738129,-1.026571615,-5.815777281,-1.713482131,-0.3247150927,-4.084909817,-1.733244699,0,,,,,
1,-2.169225073,-2.712209876,-3.353245669,-4.321155644,-1.781949424,-3.326657488,-2.449444157,0,,,,,
0,-2.354653988,-2.153451842,-4.08495386,-0.5794857411,-0.1557853401,-2.958196268,4.171358607,0,,,,,
0,-3.104260961,-1.977395741,-3.777115702,-4.945506654,-4.797241202,-4.036254009,6.549529783,0,,,,,
1,-3.702953992,-5.762702834,-1.190262848,-0.3144262575,-0.03008327586,-0.8071315295,6.84253627,0,,,,,
0,-1.694266291,-0.5973998742,-1.182316058,-5.994906621,-2.867941017,-4.6896324,2.943638975,0,,,,,
1,-2.202537652,-2.549883731,-3.727812203,-5.012052998,-5.484947576,-5.083379432,1.607313898,0,,,,,
1,-5.206637343,-5.930416408,-3.899289675,-4.554292262,-2.380613604,-3.372315794,4.487800547,0,,,,,
0,-0.2999933267,-1.96011463,-0.5922925339,-3.912897039,-2.436664417,-5.912917795,-6.053209458,0,,,,,
0,-2.615086299,-1.170572499,-1.659786892,-2.986106901,-0.5138927332,-4.466857,2.581586988,0,,,,,
0,-3.115313987,-4.329714773,-2.577400356,-5.720678459,-5.058190577,-5.049058049,-3.516209718,0,,,,,
0,-1.6451017,-3.347083136,-4.108377194,-1.792708362,-3.986729359,-4.612748167,-1.676553336,0,,,,,
1,-2.545876789,-2.968207245,-1.443286252,-2.890246619,-1.223360574,-1.631153818,0.6116699061,0,,,,,
1,-5.27182154,-5.988210071,-5.947418351,-3.223372486,-0.01971972399,-5.793267316,-0.1732822789,0,,,,,
0,-1.28719639,-2.465452682,-3.300029962,-5.638283426,-5.702192577,-3.568364919,5.863944316,0,,,,,
1,-2.174602487,-0.9932975818,-5.029166631,-1.453870877,-1.433926956,-0.4387965046,-3.638104412,0,,,,,
1,-5.285749473,-1.673648414,-1.473134755,-2.935254947,-3.495970034,-1.066019276,-0.6937239978,0,,,,,
0,-3.323770811,-4.042296648,-5.994207388,-5.062922884,-0.8097417865,-4.229087599,0.6735030007,0,,,,,
0,-0.4126663364,-1.481400887,-4.607973277,-3.90928997,-0.08277676872,-5.645782827,1.318963133,0,,,,,
0,-5.288327157,-0.4999229901,-1.700272368,-2.334080522,-4.716235534,-0.6173187963,5.530950211,0,,,,,
0,-0.02815434445,-1.76481376,-5.12355761,-3.47162552,-1.571751047,-5.805923505,-6.989857748,0,,,,,
1,-3.841472177,-3.913155493,-5.31402703,-1.952612704,-4.124992943,-2.321920857,-3.298868658,0,,,,,
1,-0.8541762591,-4.208356705,-2.485056759,-2.647879541,-5.244632318,-1.742373546,4.632154742,0,,,,,
0,-5.317187577,-0.971697976,-0.5806362183,-5.421777475,-1.268171321,-0.9667099111,-5.089755573,0,,,,,
1,-2.988242069,-4.490542678,-1.949260775,-0.02808547146,-0.7554128737,-4.4175254,-5.665764075,0,,,,,
0,-4.642538237,-0.3725850386,-1.380158577,-0.639379227,-3.00841561,-0.8602653245,6.671111505,0,,,,,
0,-3.179755932,-2.947495878,-3.637361015,-5.171605571,-5.066784906,-1.801248599,-5.463994007,0,,,,,
1,-1.249381889,-0.8018996827,-0.9151988744,-0.01484141362,-1.073939223,-5.954439114,-3.888361156,0,,,,,
1,-0.9248396553,-5.192282864,-5.536656402,-5.415683398,-4.456344506,-1.746510919,-1.595978552,0,,,,,
1,-0.466633148,-2.448950901,-2.51315831,-0.2961077724,-0.8495087658,-3.172865124,0.01521637759,0,,,,,
0,-4.328071868,-0.1423110559,-5.203346204,-0.6305233037,-2.546466486,-4.571303984,-4.792516676,0,,,,,
0,-4.911727001,-1.724865128,-3.307030135,-5.269719977,-1.227988086,-1.39012406,-6.616208912,0,,,,,
1,-5.074339999,-5.658668263,-4.825659115,-5.460907624,-0.7917077118,-0.874892708,4.662482454,0,,,,,
0,-2.092359544,-4.767808501,-5.307459578,-3.692399237,-0.4155220748,-4.453351795,6.011801438,0,,,,,
0,-5.52970903,-4.014466032,-0.5830021714,-0.1180625518,-1.533375481,-0.6523709133,-1.716029239,0,,,,,
1,-3.867626783,-2.338685342,-3.722944096,-1.827640774,-3.820164028,-4.591397308,2.210611741,0,,,,,
1,-3.622632127,-3.678109599,-0.7173878076,-0.9638470732,-0.4063955294,-4.71925959,-1.11814361,0,,,,,
0,-0.01028745341,-2.072623882,-4.38512759,-5.761276793,-3.680861483,-1.563746136,5.188769129,0,,,,,
1,-5.691232734,-1.307998804,-0.9274718515,-2.507498457,-1.722232544,-0.7716225903,0.8868421989,0,,,,,
0,-3.808782663,-5.504651262,-2.308421947,-3.268988116,-2.214071995,-4.287212276,6.257307691,0,,,,,
1,-0.5261034534,-5.838067854,-5.439477432,-5.897771311,-1.68879897,-1.365620989,-2.508795089,0,,,,,
1,-2.421866955,-1.590203935,-5.482262395,-2.8304763,-4.475021309,-4.503562317,6.41918112,0,,,,,
0,-1.932927321,-2.476428938,-1.059001708,-1.277064096,-5.044001329,-4.399328891,0.5517785692,0,,,,,
1,-3.439045931,-4.428364788,-3.805530321,-2.866821844,-5.421674124,-5.274691344,4.789192343,0,,,,,
1,-1.634120885,-0.1793451118,-0.6011471974,-1.090230243,-5.87082598,-1.564274494,-2.167209439,0,,,,,
0,-1.343551555,-0.4645627554,-1.004691943,-4.032643109,-4.562056136,-2.483491877,-3.709245437,0,,,,,
0,-4.622020957,-0.9790169137,-0.9760457631,-5.787499578,-3.395182959,-5.541867669,-3.93545367,0,,,,,
0,-0.2691781687,-1.439817239,-1.734442259,-4.244467648,-3.510643906,-3.981136651,6.147432642,0,,,,,
1,-3.898342211,-0.9599442849,-4.832171634,-5.356056155,-2.121680691,-5.192474773,6.153596035,0,,,,,
0,-0.7391001025,-5.9411201,-4.134798169,-2.65349041,-5.631380222,-3.033945805,6.633218739,0,,,,,
0,-3.55067694,-4.29567315,-2.669882006,-3.088147477,-0.8201831915,-3.361273297,4.988066789,0,,,,,
1,-1.840705016,-4.09619481,-3.845158326,-2.100127667,-1.623543041,-2.16240335,-2.487614844,0,,,,,
0,-5.238705563,-1.745831481,-0.3534655681,-5.319493901,-0.3275379674,-4.733582224,-1.980814897,0,,,,,
0,-4.670728995,-0.9803689563,-2.200589393,-5.210774454,-0.3605050762,-4.839093773,1.577734065,0,,,,,
0,-0.3620607358,-5.784830869,-1.627195458,-3.061582205,-0.3439138663,-0.4035482279,6.141210226,0,,,,,
1,-2.875538986,-0.6216869811,-2.12107159,-4.83354058,-3.6794979,-2.852478154,-0.9808439388,0,,,,,
1,-3.00201143,-5.5552856,-1.282122411,-2.426099113,-5.963438951,-3.228849849,5.405453527,0,,,,,
0,-3.961556525,-4.336444732,-4.791462054,-4.739804809,-1.545225859,-0.4864625611,3.200316975,0,,,,,
1,-3.008392773,-5.704972159,-5.747741157,-5.882199673,-5.890508193,-4.882462369,-3.548132778,0,,,,,
1,-2.675593126,-3.103155184,-3.840132348,-2.335860133,-1.67972666,-2.236811971,5.311504665,0,,,,,
0,-1.706641326,-1.90942115,-2.290432558,-4.055007986,-2.149482836,-4.942033043,-5.020313797,0,,,,,
0,-1.657609069,-5.581391562,-5.062484475,-0.7931297436,-1.461715389,-1.450642105,-1.33355268,0,,,,,
0,-3.692051819,-4.188435718,-5.527420499,-2.53119468,-3.869313363,-3.831628387,-5.543555012,0,,,,,
1,-1.403219617,-2.879159852,-0.2425433692,-0.01413006025,-5.778007594,-5.833720279,-6.170800808,0,,,,,
1,-2.256140621,-4.423947003,-2.946663184,-4.528720742,-1.520708431,-5.177604302,1.02569615,0,,,,,
1,-4.627552779,-3.700344313,-3.540495919,-3.393022275,-1.198006777,-5.767198272,5.846762271,0,,,,,
0,-1.114516727,-3.485640174,-1.554887395,-2.088919232,-4.381171101,-4.565271535,3.255060244,0,,,,,
0,-1.868981617,-0.7025505119,-2.636149694,-1.755998674,-5.785971941,-3.323999158,4.520410223,0,,,,,
1,-4.675151556,-0.7662521438,-5.595191809,-2.630634547,-1.018930929,-5.570516677,-3.901328135,0,,,,,
1,-4.402268415,-1.466331348,-4.630826162,-4.615446748,-5.149424768,-4.639499779,-1.386011333,0,,,,,
0,-3.068214627,-4.168916363,-3.754147718,-4.995741649,-5.486401106,-1.69729775,5.956300506,0,,,,,
1,-1.728002064,-4.443590345,-3.99199048,-4.538645246,-1.700972444,-4.948793594,4.254717113,0,,,,,
1,-3.04349181,-1.557510435,-1.034966679,-4.780219408,-0.8252428004,-0.7391745876,2.813729923,0,,,,,
0,-5.284406005,-2.495951793,-3.39302433,-3.893286776,-1.773667099,-2.566843536,-6.541014602,0,,,,,
1,-3.873193426,-5.787772451,-4.286520807,-1.114215671,-4.23087931,-2.479020714,6.557536612,0,,,,,
0,-5.179932777,-5.7014183,-5.442837285,-0.8582870608,-4.631197272,-2.719710782,2.98378794,0,,,,,
0,-0.3180541985,-0.3016474636,-1.33820368,-0.8919519705,-2.283888979,-2.993559625,-4.821978635,0,,,,,
0,-0.07013375772,-3.058793781,-2.727627702,-2.054802733,-4.786443323,-1.826996694,-2.320987735,0,,,,,
0,-5.163939775,-0.9116047357,-5.082806797,-4.008620348,-4.668128421,-4.148217853,4.806384082,0,,,,,
1,-3.730447569,-4.456540547,-3.396968256,-1.55308625,-4.788688845,-0.2031914671,-0.3442310921,0,,,,,
0,-0.5076410952,-4.281742028,-3.165732914,-1.276905928,-1.28178923,-2.637298503,1.56960208,0,,,,,
1,-0.4914419139,-1.804131248,-2.953704328,-3.610510553,-5.587846043,-0.2500733897,-1.80592798,0,,,,,
0,-4.461640228,-2.38161698,-0.03053224533,-0.112745639,-0.8834413919,-3.766065919,-3.123991318,0,,,,,
0,-1.754089529,-4.066004256,-4.647918327,-5.222796061,-0.5759742112,-1.113227686,-3.96408211,0,,,,,
0,-3.77284818,-0.8597097364,-2.821471438,-4.375241494,-5.873108689,-3.12587662,3.847139036,0,,,,,
1,-4.037562544,-5.848175982,-4.328674758,-1.677980484,-2.482959931,-1.633527124,-6.962594507,0,,,,,
0,-5.003709812,-3.361027726,-5.831745444,-2.533178524,-4.250710292,-2.873944866,-5.338403752,0,,,,,
1,-3.319283902,-2.715916474,-5.098485149,-4.723066407,-0.6761261415,-5.792661597,5.919987821,0,,,,,
1,-2.851680084,-0.7169672583,-3.43612677,-5.333746995,-0.02496773097,-0.4831622371,4.142879691,0,,,,,
1,-1.678338628,-4.943957493,-4.957743861,-0.6294131004,-5.06760512,-2.599958865,4.743958358,0,,,,,
1,-5.275514376,-1.481522022,-1.813989824,-4.053278075,-3.393859389,-1.46910031,5.167402828,0,,,,,
1,-1.046382397,-2.503060007,-1.573892189,-3.02096901,-0.5492452979,-0.9435050159,-6.251641614,0,,,,,
1,-0.5217026506,-5.192182404,-1.999425191,-3.885054984,-4.448632588,-1.25494608,6.647173271,0,,,,,
1,-5.52070153,-0.5937693201,-1.360169923,-4.651273267,-3.421569148,-0.02043408373,-3.774132491,0,,,,,
0,-2.938866104,-1.404341038,-1.810804507,-1.992536915,-5.392558753,-2.536720142,5.803418079,0,,,,,
0,-2.358712889,-3.518491824,-2.514676552,-5.381009243,-2.330594446,-1.080982789,0.3378935897,0,,,,,
1,-5.821230842,-5.127184881,-3.830908304,-1.68418804,-4.150345058,-0.381295445,2.136193444,0,,,,,
0,-2.911812831,-0.6510376031,-4.873549966,-3.188750262,-0.05719515163,-1.74604403,-0.723247561,0,,,,,
1,-1.868096281,-5.176406796,-3.028383689,-5.297084865,-1.346246154,-3.796108266,-4.552219842,0,,,,,
1,-5.334782493,-3.39122159,-3.544609108,-2.507659635,-1.136910072,-2.814339324,-3.655007344,0,,,,,
0,-1.165297911,-5.073647042,-4.791660358,-2.533686574,-0.1173226331,-0.4791776198,4.125367501,0,,,,,
0,-5.488877717,-3.224460501,-2.205322365,-5.230360467,-4.450779548,-5.999562437,-4.413168534,0,,,,,
0,-4.517289267,-5.535445835,-4.631874507,-1.969721901,-2.531388364,-5.140325358,-1.144305998,0,,,,,
1,-2.79701909,-3.019331352,-3.99275239,-5.991277967,-4.377782036,-5.92983539,4.157279588,0,,,,,
1,-3.306972312,-4.63123978,-2.433201719,-1.850727517,-2.447404172,-0.2230313994,5.349380656,0,,,,,
1,-5.756156824,-1.202311901,-2.13276171,-5.749619981,-2.407869064,-1.27722103,2.078615065,0,,,,,
1,-4.851609898,-3.653196723,-3.388198314,-5.122053368,-1.064386806,-4.81192133,-0.5922888477,0,,,,,
0,-4.188736166,-4.539228592,-1.011623811,-3.589168233,-2.808411799,-2.097818656,-5.817131728,0,,,,,
0,-5.250959561,-1.842625664,-3.095224344,-0.08836567568,-1.585316376,-4.803745952,3.775480599,0,,,,,
1,-3.734283501,-0.3589149133,-1.978889736,-2.371388948,-0.0412577837,-1.377863336,4.488165535,0,,,,,
1,-3.691563809,-1.832481966,-5.172252589,-5.387055674,-1.246564075,-4.312198156,4.289838453,0,,,,,
1,-1.726363187,-1.921118906,-0.1553524883,-4.292495437,-1.698549957,-3.22627165,-4.03488419,0,,,,,
1,-5.684370363,-4.64187364,-0.1708492298,-0.9483098947,-0.5345990552,-0.6958547822,-5.449832924,0,,,,,
1,-4.275634492,-1.718465584,-3.171926959,-3.830226242,-5.27224768,-5.153035289,5.419641952,0,,,,,
1,-0.6214998791,-1.012172814,-4.539884228,-2.38771363,-0.5282647687,-5.697816854,-5.014947126,0,,,,,
0,-3.8784138,-1.940237798,-5.862710729,-3.682784882,-4.86995886,-4.327815353,2.197271461,0,,,,,
0,-3.759034525,-2.91066128,-3.366647291,-4.704494263,-4.071856985,-5.308657511,4.160213158,0,,,,,
1,-0.1222099506,-2.383623416,-2.770178927,-1.006890028,-3.241569012,-1.01693392,-0.4089072095,0,,,,,
0,-2.222698716,-5.013892622,-5.184120148,-4.526245994,-2.566261128,-3.046503113,-5.569587639,0,,,,,
0,-2.606143268,-5.938898069,-1.729941296,-0.6288134635,-2.171362562,-4.995795376,0.5454029472,0,,,,,
1,-0.0708093814,-3.510977181,-4.454793357,-0.09511136286,-4.159194758,-0.7894563542,1.657322076,0,,,,,
0,-3.439242683,-0.9175819035,-1.942580883,-4.436983259,-0.8462486135,-3.369555392,-6.332819774,0,,,,,
1,-1.846986597,-0.1156777102,-2.720797841,-4.818878563,-4.522374523,-0.5431092407,0.3560563717,0,,,,,
0,-1.383403418,-2.143993306,-2.917422243,-4.80584832,-3.115512197,-4.607778591,2.209472588,0,,,,,
0,-4.593951598,-0.6739449109,-2.526413388,-2.85574662,-0.7214408382,-0.266123555,-6.9484201,0,,,,,
0,-1.668589149,-5.178697124,-5.867516577,-3.992666447,-5.892669705,-1.219875193,4.939766264,0,,,,,
0,-2.828971575,-1.490758904,-2.935963194,-5.613123647,-3.581509204,-1.068352047,-3.827998309,0,,,,,
0,-2.474805753,-4.938234692,-2.112376525,-3.644386938,-3.867740674,-5.911556642,-2.638581725,0,,,,,
1,-0.8228191209,-0.9018592522,-0.5784346639,-3.527784511,-1.647085369,-2.951815505,-3.077768317,0,,,,,
1,-4.920847574,-0.466173477,-5.90898382,-5.394343979,-3.014083103,-1.808438162,2.170019784,0,,,,,
1,-1.733718945,-4.194124984,-4.370181141,-3.078089502,-0.3441380158,-0.8651750047,4.305751154,0,,,,,
1,-2.841985486,-1.451108723,-0.5570753564,-5.304826102,-4.65917219,-0.549584757,5.995578984,0,,,,,
0,-4.028913332,-4.654559427,-4.101066059,-2.464353426,-0.8757295589,-4.72680611,-2.07483857,0,,,,,
1,-1.634100882,-1.513792384,-4.299693826,-0.2242832919,-4.522911768,-3.690348299,-6.854064434,0,,,,,
1,-1.981969436,-4.115595185,-2.96425392,-4.433471694,-2.831688205,-4.301871543,4.118337632,0,,,,,
1,-3.327490243,-4.007308066,-4.938282883,-2.027812762,-1.350616034,-3.782672305,-3.689213595,0,,,,,
1,-1.658593085,-5.141858792,-4.009409218,-5.840736019,-0.9802859062,-3.631129515,-5.80518397,0,,,,,
1,-0.6102027378,-0.4062211623,-0.3452757911,-5.228234738,-5.894331135,-4.43032386,6.936897402,0,,,,,
