Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida
1.00,-0.60,-0.85,-0.78,-0.99,-0.72,-1.56,0.53,1
1.00,-0.60,-0.96,-0.77,-1.16,-0.67,-3.91,0.62,1
1.00,-0.57,-1.06,-0.71,-1.05,-0.58,-2.87,0.58,1
1.00,-0.73,-0.86,-0.58,-0.87,-0.56,-4.44,0.47,1
1.00,-0.60,-0.84,-0.67,-1.12,-0.73,-1.30,0.57,1
1.00,-0.71,-1.09,-0.79,-1.02,-0.78,-0.98,0.61,1
1.00,-0.55,-0.99,-0.55,-0.94,-0.78,-2.78,0.49,1
1.00,-0.78,-1.04,-0.67,-1.13,-0.66,-1.72,0.51,1
1.00,-0.67,-0.81,-0.74,-1.02,-0.69,-4.31,0.60,1
1.00,-0.62,-1.05,-0.59,-0.81,-0.77,-2.65,0.57,1
1.00,-0.79,-1.01,-0.79,-1.15,-0.56,-4.49,0.61,1
1.00,-0.65,-0.86,-0.75,-0.87,-0.59,-1.38,0.57,1
1.00,-0.63,-0.85,-0.61,-1.17,-0.76,-4.21,0.59,1
1.00,-0.69,-0.97,-0.67,-1.01,-0.75,-1.63,0.47,1
1.00,-0.66,-0.92,-0.70,-1.16,-0.74,-0.82,0.60,1
1.00,-0.79,-1.12,-0.60,-0.85,-0.78,-2.51,0.54,1
1.00,-0.70,-1.08,-0.57,-1.15,-0.69,-3.66,0.49,1
1.00,-0.66,-1.06,-0.71,-0.97,-0.63,-0.89,0.54,1
1.00,-0.72,-0.88,-0.75,-0.90,-0.58,-3.19,0.50,1
1.00,-0.59,-0.92,-0.67,-0.82,-0.74,-1.55,0.60,1
1.00,-0.70,-1.09,-0.56,-0.96,-0.62,-2.91,0.45,1
1.00,-0.59,-1.08,-0.59,-1.19,-0.73,-4.18,0.51,1
1.00,-0.80,-0.95,-0.79,-1.03,-0.68,-1.62,0.52,1
1.00,-0.69,-0.83,-0.70,-1.04,-0.74,-1.28,0.59,1
1.00,-0.69,-1.14,-0.71,-0.91,-0.76,-0.98,0.53,1
1.00,-0.64,-1.08,-0.78,-1.15,-0.66,-4.24,0.56,1
1.00,-0.71,-1.15,-0.79,-0.99,-0.65,-3.05,0.52,1
1.00,-0.66,-0.83,-0.65,-1.18,-0.58,-0.85,0.57,1
1.00,-0.62,-0.88,-0.67,-0.85,-0.79,-2.58,0.46,1
1.00,-0.57,-0.84,-0.76,-0.87,-0.59,-3.44,0.54,1
1.00,-0.70,-1.19,-0.73,-1.11,-0.75,-3.68,0.55,1
1.00,-0.67,-1.09,-0.62,-1.07,-0.77,-1.87,0.56,1
1.00,-0.70,-0.82,-0.75,-0.83,-0.56,-1.63,0.56,1
1.00,-0.59,-0.87,-0.75,-0.82,-0.59,-2.37,0.48,1
1.00,-0.74,-1.17,-0.80,-0.94,-0.74,-1.62,0.57,1
1.00,-0.65,-1.15,-0.59,-1.17,-0.57,-3.63,0.54,1
1.00,-0.70,-0.89,-0.63,-1.04,-0.68,-2.93,0.46,1
1.00,-0.60,-1.06,-0.74,-0.84,-0.72,-3.79,0.49,1
1.00,-0.65,-1.03,-0.72,-1.01,-0.73,-3.03,0.52,1
1.00,-0.73,-1.03,-0.69,-1.08,-0.73,-4.38,0.60,1
1.00,-0.72,-0.97,-0.76,-1.05,-0.55,-3.96,0.50,1
1.00,-0.64,-1.04,-0.70,-0.82,-0.69,-2.34,0.49,1
1.00,-0.59,-1.12,-0.63,-1.17,-0.64,-1.53,0.49,1
1.00,-0.67,-1.20,-0.64,-1.07,-0.74,-1.09,0.56,1
1.00,-0.58,-1.13,-0.70,-1.16,-0.57,-3.04,0.62,1
1.00,-0.58,-1.14,-0.59,-1.17,-0.64,-1.01,0.48,1
1.00,-0.65,-0.84,-0.79,-0.86,-0.68,-3.49,0.51,1
1.00,-0.63,-0.90,-0.66,-1.16,-0.77,-4.46,0.59,1
1.00,-0.78,-1.16,-0.74,-0.91,-0.60,-3.16,0.45,1
1.00,-0.80,-0.92,-0.78,-1.02,-0.58,-3.83,0.47,1
1.00,-0.58,-1.10,-0.72,-0.85,-0.60,-3.78,0.50,1
1.00,-0.57,-1.01,-0.68,-1.01,-0.70,-2.31,0.47,1
1.00,-0.63,-1.16,-0.62,-1.17,-0.79,-3.91,0.60,1
1.00,-0.76,-1.05,-0.73,-1.04,-0.78,-4.09,0.46,1
1.00,-0.60,-0.82,-0.56,-1.06,-0.63,-3.37,0.56,1
1.00,-0.56,-1.07,-0.61,-0.91,-0.68,-2.84,0.59,1
1.00,-0.60,-0.98,-0.75,-1.05,-0.71,-1.35,0.47,1
1.00,-0.68,-0.91,-0.58,-0.94,-0.67,-3.19,0.58,1
1.00,-0.73,-0.95,-0.78,-0.87,-0.76,-1.70,0.58,1
1.00,-0.58,-1.08,-0.57,-0.88,-0.65,-1.19,0.62,1
1.00,-0.77,-0.88,-0.75,-0.82,-0.72,-3.20,0.52,1
1.00,-0.78,-0.97,-0.63,-1.16,-0.75,-2.23,0.57,1
1.00,-0.63,-0.88,-0.63,-0.91,-0.75,-2.99,0.50,1
1.00,-0.60,-1.03,-0.74,-0.89,-0.66,-3.94,0.49,1
1.00,-0.59,-1.02,-0.74,-1.12,-0.63,-3.01,0.53,1
1.00,-0.75,-1.12,-0.77,-0.88,-0.72,-1.18,0.54,1
1.00,-0.75,-1.00,-0.66,-1.06,-0.58,-0.89,0.53,1
1.00,-0.65,-1.12,-0.58,-1.01,-0.73,-2.10,0.46,1
1.00,-0.68,-0.97,-0.75,-1.13,-0.60,-1.85,0.50,1
1.00,-0.66,-0.97,-0.56,-1.17,-0.63,-3.29,0.53,1
1.00,-0.64,-1.17,-0.72,-0.94,-0.79,-2.36,0.48,1
1.00,-0.74,-0.93,-0.80,-0.92,-0.69,-3.72,0.58,1
1.00,-0.60,-0.96,-0.64,-1.17,-0.57,-4.00,0.59,1
1.00,-0.68,-0.86,-0.63,-0.96,-0.70,-3.53,0.45,1
1.00,-0.67,-1.00,-0.77,-0.96,-0.73,-4.32,0.53,1
1.00,-0.64,-1.03,-0.62,-0.83,-0.79,-4.11,0.59,1
1.00,-0.56,-1.01,-0.57,-0.86,-0.62,-3.97,0.55,1
1.00,-0.57,-1.20,-0.76,-0.81,-0.65,-2.59,0.48,1
1.00,-0.59,-0.85,-0.62,-1.05,-0.62,-1.80,0.58,1
1.00,-0.64,-0.87,-0.63,-0.96,-0.77,-3.21,0.49,1
1.00,-0.79,-0.97,-0.57,-1.09,-0.69,-3.17,0.60,1
1.00,-0.62,-1.13,-0.73,-0.94,-0.63,-2.07,0.60,1
1.00,-0.76,-0.81,-0.60,-0.94,-0.58,-0.88,0.53,1
1.00,-0.65,-1.07,-0.78,-0.93,-0.79,-1.70,0.53,1
1.00,-0.68,-0.97,-0.62,-1.11,-0.57,-1.93,0.58,1
1.00,-0.73,-1.17,-0.64,-1.16,-0.79,-2.78,0.54,1
1.00,-0.75,-0.97,-0.73,-1.02,-0.69,-2.66,0.60,1
1.00,-0.66,-1.10,-0.72,-1.11,-0.62,-1.60,0.51,1
1.00,-0.67,-0.85,-0.76,-1.02,-0.70,-2.01,0.48,1
1.00,-0.73,-0.92,-0.60,-0.88,-0.61,-1.26,0.53,1
1.00,-0.76,-0.91,-0.67,-0.98,-0.72,-2.25,0.48,1
1.00,-0.66,-1.20,-0.59,-0.81,-0.72,-3.79,0.57,1
1.00,-0.66,-1.01,-0.74,-0.85,-0.57,-3.98,0.46,1
1.00,-0.64,-1.08,-0.59,-1.11,-0.74,-1.00,0.55,1
1.00,-0.67,-1.01,-0.74,-0.81,-0.67,-4.18,0.55,1
1.00,-0.61,-1.16,-0.66,-0.85,-0.64,-3.27,0.51,1
1.00,-0.59,-0.85,-0.72,-1.12,-0.63,-1.40,0.54,1
1.00,-0.65,-1.17,-0.69,-0.85,-0.68,-2.21,0.47,1
1.00,-0.71,-1.12,-0.77,-0.96,-0.79,-1.49,0.48,1
1.00,-0.69,-1.02,-0.80,-0.97,-0.76,-1.20,0.53,1
1.00,-0.60,-0.96,-0.57,-0.97,-0.69,-2.01,0.49,1
1.00,-0.66,-0.81,-0.74,-0.98,-0.70,-3.06,0.60,1
1.00,-0.68,-1.19,-0.74,-0.86,-0.58,-3.04,0.59,1
1.00,-0.61,-0.94,-0.71,-1.18,-0.58,-2.12,0.51,1
1.00,-0.59,-0.84,-0.69,-0.93,-0.74,-3.21,0.59,1
1.00,-0.69,-1.08,-0.68,-1.12,-0.55,-3.44,0.53,1
1.00,-0.68,-0.94,-0.57,-0.81,-0.70,-3.62,0.55,1
1.00,-0.72,-0.89,-0.77,-0.81,-0.77,-0.86,0.55,1
1.00,-0.67,-1.04,-0.78,-0.99,-0.76,-1.39,0.56,1
1.00,-0.61,-1.03,-0.75,-1.00,-0.71,-1.22,0.57,1
1.00,-0.72,-1.03,-0.70,-0.88,-0.58,-4.49,0.51,1
1.00,-0.70,-0.98,-0.75,-1.18,-0.72,-1.62,0.46,1
1.00,-0.70,-0.90,-0.71,-0.93,-0.74,-1.69,0.49,1
1.00,-0.79,-1.04,-0.68,-1.04,-0.66,-2.45,0.45,1
1.00,-0.65,-0.84,-0.65,-0.96,-0.72,-3.75,0.48,1
1.00,-0.78,-1.19,-0.73,-1.10,-0.61,-3.54,0.59,1
1.00,-0.60,-0.96,-0.69,-1.05,-0.68,-1.35,0.51,1
1.00,-0.62,-0.92,-0.80,-1.03,-0.56,-2.94,0.48,1
1.00,-0.80,-0.80,-0.57,-1.05,-0.69,-1.67,0.53,1
1.00,-0.56,-0.82,-0.57,-1.08,-0.57,-2.27,0.57,1
1.00,-0.64,-1.18,-0.70,-1.03,-0.58,-4.07,0.52,1
1.00,-0.64,-0.96,-0.74,-1.18,-0.62,-3.92,0.59,1
1.00,-0.70,-0.87,-0.63,-1.16,-0.69,-1.71,0.61,1
1.00,-0.55,-1.08,-0.56,-1.09,-0.74,-4.20,0.55,1
1.00,-0.61,-1.17,-0.78,-1.00,-0.69,-1.60,0.47,1
1.00,-0.79,-1.19,-0.74,-0.80,-0.60,-1.03,0.50,1
1.00,-0.64,-1.16,-0.71,-0.93,-0.65,-4.18,0.52,1
1.00,-0.58,-0.92,-0.76,-1.07,-0.61,-2.19,0.62,1
1.00,-0.63,-1.17,-0.57,-0.96,-0.57,-4.11,0.46,1
1.00,-0.55,-1.12,-0.74,-0.85,-0.77,-1.90,0.52,1
1.00,-0.61,-1.13,-0.79,-0.82,-0.71,-0.88,0.61,1
1.00,-0.66,-0.96,-0.65,-0.91,-0.80,-1.07,0.61,1
1.00,-0.77,-0.85,-0.61,-1.11,-0.65,-3.10,0.60,1
1.00,-0.65,-0.81,-0.63,-0.85,-0.61,-4.01,0.54,1
1.00,-0.79,-0.85,-0.78,-0.99,-0.79,-4.05,0.62,1
1.00,-0.68,-0.88,-0.74,-1.13,-0.58,-3.46,0.52,1
1.00,-0.59,-0.98,-0.62,-0.99,-0.76,-1.75,0.49,1
1.00,-0.79,-1.17,-0.60,-1.07,-0.56,-2.66,0.52,1
1.00,-0.65,-0.85,-0.61,-1.10,-0.66,-0.86,0.54,1
1.00,-0.59,-0.81,-0.70,-0.95,-0.72,-1.97,0.54,1
1.00,-0.78,-0.93,-0.55,-0.86,-0.71,-2.96,0.49,1
1.00,-0.66,-0.89,-0.62,-1.06,-0.74,-4.12,0.59,1
1.00,-0.65,-1.05,-0.58,-0.85,-0.63,-2.76,0.52,1
1.00,-0.61,-1.09,-0.75,-0.80,-0.58,-1.47,0.61,1
1.00,-0.63,-1.17,-0.63,-0.94,-0.77,-1.81,0.51,1
1.00,-0.67,-0.84,-0.64,-1.16,-0.58,-2.28,0.49,1
1.00,-0.65,-0.85,-0.78,-0.85,-0.63,-3.64,0.59,1
1.00,-0.60,-0.90,-0.65,-1.19,-0.60,-0.82,0.56,1
1.00,-0.80,-1.04,-0.64,-0.81,-0.63,-1.22,0.48,1
1.00,-0.56,-0.94,-0.69,-0.93,-0.71,-3.64,0.46,1
1.00,-0.61,-1.20,-0.64,-1.09,-0.57,-4.03,0.55,1
1.00,-0.80,-0.83,-0.63,-1.09,-0.70,-3.63,0.61,1
1.00,-0.63,-0.82,-0.66,-1.02,-0.72,-1.52,0.62,1
1.00,-0.72,-0.94,-0.67,-0.87,-0.58,-1.99,0.55,1
1.00,-0.76,-0.94,-0.74,-0.89,-0.59,-4.00,0.62,1
1.00,-0.69,-0.83,-0.76,-0.89,-0.69,-3.70,0.59,1
1.00,-0.79,-1.14,-0.79,-1.13,-0.69,-2.97,0.47,1
1.00,-0.73,-1.14,-0.65,-1.09,-0.69,-1.07,0.47,1
1.00,-0.64,-1.19,-0.73,-1.14,-0.74,-1.77,0.50,1
1.00,-0.69,-0.98,-0.70,-1.00,-0.63,-0.93,0.62,1
1.00,-0.61,-1.00,-0.77,-0.86,-0.63,-1.87,0.62,1
1.00,-0.76,-1.10,-0.63,-1.19,-0.79,-3.14,0.57,1
1.00,-0.57,-0.92,-0.73,-0.92,-0.57,-4.32,0.58,1
1.00,-0.76,-1.17,-0.73,-1.12,-0.75,-1.51,0.50,1
1.00,-0.59,-1.00,-0.76,-1.05,-0.73,-1.92,0.62,1
1.00,-0.79,-1.05,-0.69,-1.12,-0.80,-4.18,0.57,1
1.00,-0.78,-0.95,-0.59,-0.95,-0.76,-2.86,0.57,1
1.00,-0.56,-0.87,-0.63,-1.15,-0.65,-3.57,0.47,1
1.00,-0.78,-1.07,-0.68,-1.14,-0.57,-2.42,0.61,1
1.00,-0.80,-1.12,-0.57,-0.93,-0.63,-3.97,0.60,1
1.00,-0.73,-1.13,-0.57,-0.96,-0.65,-4.19,0.57,1
1.00,-0.56,-1.13,-0.69,-0.95,-0.64,-3.62,0.47,1
1.00,-0.68,-0.95,-0.72,-1.15,-0.60,-1.14,0.50,1
1.00,-0.78,-0.83,-0.80,-0.97,-0.74,-2.75,0.46,1
1.00,-0.71,-1.14,-0.57,-1.19,-0.77,-1.36,0.56,1
1.00,-0.76,-0.97,-0.77,-1.15,-0.78,-3.06,0.60,1
1.00,-0.66,-0.82,-0.70,-0.92,-0.60,-1.49,0.53,1
1.00,-0.72,-0.92,-0.73,-0.95,-0.68,-0.83,0.55,1
1.00,-0.66,-1.05,-0.66,-0.95,-0.74,-2.95,0.55,1
1.00,-0.62,-0.99,-0.79,-1.17,-0.79,-1.95,0.56,1
1.00,-0.67,-1.18,-0.63,-0.93,-0.75,-3.58,0.50,1
1.00,-0.77,-1.08,-0.58,-0.93,-0.69,-3.43,0.55,1
1.00,-0.74,-0.82,-0.77,-1.19,-0.68,-1.26,0.56,1
1.00,-0.60,-1.04,-0.65,-1.02,-0.75,-3.38,0.53,1
1.00,-0.64,-0.85,-0.75,-0.99,-0.69,-4.19,0.55,1
1.00,-0.59,-1.07,-0.70,-1.08,-0.62,-3.20,0.56,1
1.00,-0.60,-1.14,-0.61,-1.06,-0.64,-0.84,0.60,1
1.00,-0.56,-1.04,-0.75,-0.85,-0.57,-3.95,0.55,1
1.00,-0.78,-1.13,-0.60,-0.82,-0.71,-3.73,0.58,1
1.00,-0.57,-1.15,-0.71,-1.17,-0.64,-2.05,0.59,1
1.00,-0.68,-1.10,-0.71,-1.03,-0.63,-2.32,0.61,1
1.00,-0.76,-0.81,-0.57,-1.13,-0.70,-4.10,0.51,1
1.00,-0.65,-0.85,-0.60,-1.05,-0.60,-2.73,0.45,1
1.00,-0.60,-0.97,-0.72,-1.02,-0.66,-4.23,0.46,1
1.00,-0.57,-1.07,-0.70,-0.95,-0.59,-1.76,0.56,1
1.00,-0.66,-0.80,-0.80,-0.95,-0.63,-1.84,0.48,1
1.00,-0.62,-1.12,-0.72,-1.11,-0.76,-3.87,0.57,1
1.00,-0.71,-1.09,-0.61,-0.88,-0.73,-1.30,0.52,1
1.00,-0.78,-1.15,-0.63,-0.81,-0.73,-3.64,0.48,1
1.00,-0.57,-1.11,-0.55,-1.08,-0.69,-2.07,0.45,1
1.00,-0.62,-1.09,-0.57,-1.00,-0.57,-3.56,0.50,1
1.00,-0.72,-0.86,-0.74,-0.83,-0.64,-2.81,0.57,1
1.00,-0.64,-1.10,-0.76,-1.15,-0.71,-1.43,0.53,1
1.00,-0.77,-1.10,-0.80,-1.10,-0.70,-3.90,0.60,1
1.00,-0.57,-0.89,-0.58,-1.01,-0.68,-3.00,0.47,1
1.00,-0.71,-0.88,-0.56,-0.89,-0.71,-2.89,0.60,1
1.00,-0.74,-1.15,-0.64,-1.01,-0.64,-4.45,0.58,1
1.00,-0.63,-1.08,-0.74,-1.13,-0.77,-3.75,0.54,1
1.00,-0.67,-1.03,-0.64,-0.97,-0.75,-1.16,0.62,1
1.00,-0.61,-1.12,-0.66,-0.87,-0.69,-2.52,0.47,1
1.00,-0.75,-0.91,-0.68,-0.84,-0.65,-2.76,0.59,1
1.00,-0.76,-1.10,-0.72,-1.02,-0.65,-4.30,0.56,1
1.00,-0.65,-1.09,-0.77,-0.88,-0.62,-2.29,0.48,1
1.00,-0.65,-1.08,-0.56,-0.93,-0.79,-2.46,0.62,1
1.00,-0.72,-1.05,-0.62,-1.04,-0.76,-2.77,0.46,1
1.00,-0.79,-1.18,-0.62,-1.04,-0.61,-2.07,0.59,1
1.00,-0.58,-1.04,-0.66,-0.89,-0.75,-4.34,0.56,1
1.00,-0.61,-0.96,-0.58,-1.01,-0.74,-3.78,0.51,1
1.00,-0.79,-0.93,-0.56,-0.84,-0.56,-3.42,0.48,1
1.00,-0.65,-1.08,-0.67,-1.09,-0.80,-4.22,0.49,1
1.00,-0.59,-1.07,-0.79,-0.81,-0.58,-2.77,0.56,1
1.00,-0.63,-1.15,-0.58,-0.81,-0.64,-3.41,0.54,1
1.00,-0.66,-1.08,-0.65,-0.98,-0.63,-3.11,0.46,1
1.00,-0.56,-1.04,-0.75,-1.07,-0.75,-4.05,0.47,1
1.00,-0.65,-1.17,-0.64,-1.13,-0.60,-2.03,0.48,1
1.00,-0.68,-1.10,-0.72,-0.84,-0.65,-1.47,0.48,1
1.00,-0.56,-1.20,-0.70,-0.93,-0.58,-3.02,0.61,1
1.00,-0.57,-1.17,-0.69,-0.95,-0.79,-3.52,0.59,1
1.00,-0.76,-1.05,-0.79,-1.07,-0.73,-4.00,0.52,1
1.00,-0.73,-1.02,-0.69,-1.17,-0.62,-1.94,0.53,1
1.00,-0.76,-0.84,-0.63,-1.03,-0.77,-2.41,0.56,1
1.00,-0.62,-1.19,-0.62,-0.85,-0.59,-2.11,0.52,1
1.00,-0.60,-0.89,-0.77,-0.93,-0.78,-2.16,0.55,1
1.00,-0.74,-0.86,-0.77,-0.81,-0.60,-2.66,0.46,1
1.00,-0.58,-0.84,-0.60,-0.95,-0.76,-2.47,0.48,1
1.00,-0.66,-1.09,-0.58,-0.99,-0.56,-3.34,0.47,1
1.00,-0.56,-0.82,-0.70,-0.99,-0.72,-3.59,0.57,1
1.00,-0.79,-1.08,-0.73,-0.95,-0.66,-2.05,0.53,1
1.00,-0.65,-0.96,-0.75,-0.92,-0.70,-4.13,0.53,1
1.00,-0.80,-0.82,-0.76,-0.83,-0.66,-3.11,0.55,1
1.00,-0.74,-1.14,-0.78,-0.86,-0.62,-2.80,0.50,1
1.00,-0.77,-1.03,-0.62,-1.08,-0.74,-4.35,0.54,1
1.00,-0.55,-1.00,-0.70,-1.03,-0.71,-4.28,0.51,1
1.00,-0.70,-0.88,-0.68,-0.87,-0.57,-3.71,0.46,1
1.00,-0.64,-1.08,-0.69,-0.84,-0.70,-4.31,0.56,1
1.00,-0.70,-0.83,-0.68,-1.10,-0.79,-3.70,0.53,1
1.00,-0.77,-1.19,-0.57,-0.95,-0.58,-2.00,0.50,1
1.00,-0.61,-0.84,-0.73,-0.97,-0.62,-2.39,0.55,1
1.00,-0.73,-1.04,-0.76,-1.09,-0.72,-1.45,0.51,1
1.00,-0.79,-0.85,-0.78,-1.00,-0.67,-3.32,0.50,1
1.00,-0.64,-1.04,-0.62,-0.87,-0.77,-2.92,0.58,1
1.00,-0.60,-1.14,-0.78,-1.02,-0.76,-1.60,0.57,1
1.00,-0.58,-0.99,-0.73,-1.09,-0.72,-1.03,0.51,1
1.00,-0.78,-1.20,-0.61,-0.93,-0.70,-2.25,0.58,1
1.00,-0.62,-1.18,-0.66,-1.14,-0.56,-3.69,0.51,1
1.00,-0.70,-1.18,-0.72,-1.09,-0.74,-3.95,0.49,1
1.00,-0.67,-1.15,-0.65,-1.04,-0.64,-3.32,0.49,1
1.00,-0.68,-1.09,-0.78,-0.96,-0.61,-2.15,0.45,1
1.00,-0.57,-0.90,-0.73,-1.08,-0.73,-1.72,0.57,1
1.00,-0.76,-0.82,-0.67,-0.92,-0.67,-0.86,0.60,1
1.00,-0.74,-1.19,-0.65,-1.02,-0.72,-4.05,0.49,1
1.00,-0.58,-0.87,-0.59,-0.92,-0.77,-3.67,0.51,1
1.00,-0.74,-1.14,-0.68,-0.91,-0.69,-4.46,0.50,1
1.00,-0.75,-1.18,-0.76,-0.98,-0.73,-1.81,0.46,1
1.00,-0.62,-1.01,-0.78,-1.02,-0.70,-3.39,0.56,1
1.00,-0.78,-0.98,-0.57,-1.03,-0.72,-3.72,0.56,1
1.00,-0.73,-0.95,-0.75,-0.83,-0.55,-2.94,0.61,1
1.00,-0.55,-1.03,-0.62,-0.90,-0.73,-0.89,0.60,1
1.00,-0.79,-1.07,-0.68,-1.14,-0.61,-2.75,0.53,1
1.00,-0.76,-1.05,-0.62,-0.97,-0.62,-2.94,0.47,1
1.00,-0.77,-0.85,-0.64,-1.10,-0.58,-1.40,0.53,1
1.00,-0.59,-1.08,-0.56,-1.05,-0.60,-3.32,0.49,1
1.00,-0.58,-0.92,-0.78,-0.87,-0.57,-0.81,0.46,1
1.00,-0.61,-1.09,-0.55,-1.04,-0.78,-0.95,0.48,1
1.00,-0.74,-1.19,-0.67,-1.15,-0.73,-1.89,0.51,1
1.00,-0.57,-1.02,-0.73,-0.97,-0.72,-3.28,0.61,1
1.00,-0.63,-1.06,-0.73,-0.93,-0.69,-1.90,0.48,1
1.00,-0.69,-0.90,-0.69,-0.90,-0.79,-2.08,0.52,1
1.00,-0.73,-0.84,-0.71,-1.16,-0.58,-0.84,0.59,1
1.00,-0.78,-0.99,-0.73,-1.15,-0.74,-3.85,0.56,1
1.00,-0.60,-1.09,-0.79,-0.84,-0.78,-3.93,0.59,1
1.00,-0.61,-0.90,-0.60,-1.07,-0.64,-4.13,0.57,1
1.00,-0.74,-1.19,-0.61,-1.13,-0.66,-4.02,0.58,1
1.00,-0.56,-1.07,-0.57,-1.13,-0.64,-1.21,0.57,1
1.00,-0.57,-0.86,-0.79,-0.96,-0.69,-3.13,0.46,1
1.00,-0.72,-0.95,-0.75,-0.85,-0.67,-2.61,0.60,1
1.00,-0.60,-1.20,-0.77,-1.04,-0.60,-4.14,0.59,1
1.00,-0.57,-0.98,-0.78,-1.15,-0.75,-3.03,0.50,1
1.00,-0.57,-0.92,-0.66,-1.03,-0.75,-1.36,0.46,1
1.00,-0.79,-1.14,-0.56,-1.06,-0.56,-3.14,0.62,1
1.00,-0.70,-1.09,-0.71,-0.94,-0.79,-1.25,0.58,1
1.00,-0.70,-0.91,-0.73,-1.04,-0.60,-3.93,0.52,1
1.00,-0.68,-1.06,-0.57,-0.99,-0.69,-2.76,0.62,1
1.00,-0.74,-1.06,-0.61,-1.19,-0.64,-2.37,0.56,1
1.00,-0.66,-1.18,-0.65,-1.08,-0.63,-3.97,0.56,1
1.00,-0.66,-0.80,-0.56,-1.05,-0.68,-3.31,0.49,1
1.00,-0.63,-0.82,-0.56,-1.00,-0.60,-3.39,0.58,1
1.00,-0.59,-0.85,-0.67,-1.12,-0.61,-1.61,0.47,1
1.00,-0.56,-1.08,-0.70,-1.12,-0.65,-2.53,0.55,1
1.00,-0.73,-1.16,-0.62,-1.16,-0.55,-3.73,0.61,1
1.00,-0.78,-0.82,-0.56,-0.96,-0.64,-2.60,0.51,1
1.00,-0.72,-1.06,-0.56,-0.84,-0.58,-3.80,0.56,1
1.00,-0.75,-0.98,-0.77,-0.96,-0.70,-4.01,0.48,1
1.00,-0.71,-1.07,-0.72,-1.08,-0.80,-1.34,0.56,1
1.00,-0.57,-0.84,-0.63,-1.01,-0.69,-1.51,0.60,1
