Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,Salida
1.00,-0.65,-0.72,-0.73,-0.69,-0.58,-1.63,-0.25,3
1.00,-0.71,-0.57,-0.74,-0.63,-0.56,-2.34,-0.39,3
1.00,-0.66,-0.63,-0.77,-0.78,-0.67,-2.26,-0.30,3
1.00,-0.75,-0.56,-0.70,-0.66,-0.64,-2.22,0.12,3
1.00,-0.75,-0.77,-0.70,-0.66,-0.73,-3.33,-0.08,3
1.00,-0.72,-0.77,-0.77,-0.75,-0.55,-0.90,-0.15,3
1.00,-0.78,-0.78,-0.79,-0.57,-0.69,-2.79,-0.08,3
1.00,-0.63,-0.58,-0.75,-0.64,-0.68,-2.90,-0.46,3
1.00,-0.73,-0.73,-0.76,-0.68,-0.75,-1.90,0.21,3
1.00,-0.79,-0.78,-0.80,-0.68,-0.74,-1.97,-0.07,3
1.00,-0.58,-0.66,-0.70,-0.70,-0.72,-4.22,-0.39,3
1.00,-0.65,-0.71,-0.60,-0.63,-0.76,-2.98,0.32,3
1.00,-0.71,-0.61,-0.68,-0.73,-0.72,-2.39,-0.30,3
1.00,-0.57,-0.75,-0.58,-0.58,-0.67,-3.83,-0.47,3
1.00,-0.70,-0.66,-0.74,-0.66,-0.62,-1.54,-0.38,3
1.00,-0.78,-0.68,-0.61,-0.69,-0.75,-1.80,-0.39,3
1.00,-0.56,-0.68,-0.67,-0.65,-0.73,-1.59,0.28,3
1.00,-0.57,-0.63,-0.64,-0.71,-0.61,-0.98,-0.36,3
1.00,-0.67,-0.58,-0.77,-0.70,-0.68,-3.17,0.02,3
1.00,-0.67,-0.78,-0.67,-0.65,-0.66,-3.98,0.06,3
1.00,-0.75,-0.60,-0.56,-0.70,-0.67,-2.53,0.46,3
-1.00,-0.76,-0.75,-0.65,-0.60,-0.79,-2.05,0.07,3
-1.00,-0.62,-0.78,-0.67,-0.62,-0.79,-1.80,0.40,3
-1.00,-0.80,-0.62,-0.63,-0.66,-0.73,-2.67,0.40,3
-1.00,-0.63,-0.72,-0.77,-0.63,-0.58,-1.02,-0.16,3
-1.00,-0.69,-0.56,-0.75,-0.56,-0.76,-1.98,-0.18,3
-1.00,-0.78,-0.74,-0.64,-0.55,-0.75,-4.23,0.30,3
-1.00,-0.57,-0.69,-0.79,-0.73,-0.58,-2.21,-0.05,3
-1.00,-0.56,-0.72,-0.75,-0.64,-0.66,-3.32,-0.03,3
-1.00,-0.80,-0.66,-0.56,-0.60,-0.56,-2.74,-0.50,3
-1.00,-0.66,-0.57,-0.75,-0.72,-0.71,-1.63,0.02,3
-1.00,-0.72,-0.58,-0.66,-0.79,-0.65,-0.98,0.00,3
-1.00,-0.61,-0.69,-0.71,-0.72,-0.72,-4.28,-0.14,3
-1.00,-0.69,-0.67,-0.76,-0.68,-0.75,-1.54,-0.46,3
-1.00,-0.57,-0.74,-0.74,-0.64,-0.73,-3.23,-0.38,3
-1.00,-0.63,-0.58,-0.63,-0.66,-0.78,-1.70,-0.04,3
-1.00,-0.63,-0.73,-0.71,-0.61,-0.58,-4.25,-0.08,3
-1.00,-0.62,-0.62,-0.65,-0.66,-0.78,-3.47,-0.12,3
-1.00,-0.77,-0.65,-0.78,-0.66,-0.61,-4.05,0.33,3
-1.00,-0.77,-0.77,-0.79,-0.63,-0.62,-1.72,-0.30,3
-1.00,-0.56,-0.76,-0.56,-0.58,-0.70,-2.99,-0.47,3
-1.00,-0.59,-0.58,-0.74,-0.57,-0.76,-2.02,0.46,3
-1.00,-0.59,-0.64,-0.76,-0.71,-0.59,-2.96,0.21,3
-1.00,-0.64,-0.72,-0.71,-0.77,-0.68,-1.74,-0.03,3
-1.00,-0.76,-0.70,-0.64,-0.63,-0.60,-3.02,-0.47,3
-1.00,-0.62,-0.57,-0.73,-0.79,-0.56,-4.14,0.21,3
-1.00,-0.69,-0.74,-0.60,-0.72,-0.77,-2.69,0.22,3
-1.00,-0.71,-0.68,-0.58,-0.74,-0.60,-3.75,-0.23,3
-1.00,-0.79,-0.56,-0.75,-0.79,-0.70,-4.09,0.29,3
-1.00,-0.56,-0.62,-0.72,-0.58,-0.72,-2.65,0.44,3
-1.00,-0.73,-0.71,-0.71,-0.56,-0.74,-2.86,0.24,3
-1.00,-0.67,-0.67,-0.58,-0.78,-0.79,-1.71,0.24,3
-1.00,-0.75,-0.56,-0.72,-0.76,-0.75,-2.59,0.28,3
-1.00,-0.68,-0.74,-0.74,-0.73,-0.72,-1.07,0.03,3
-1.00,-0.71,-0.58,-0.73,-0.65,-0.61,-2.15,0.48,3
-1.00,-0.73,-0.72,-0.73,-0.58,-0.55,-3.46,-0.33,3
-1.00,-0.72,-0.64,-0.71,-0.57,-0.73,-4.15,-0.16,3
-1.00,-0.69,-0.65,-0.79,-0.59,-0.66,-2.46,0.37,3
-1.00,-0.79,-0.68,-0.67,-0.75,-0.70,-2.14,-0.35,3
-1.00,-0.57,-0.66,-0.63,-0.76,-0.63,-2.37,0.02,3
-1.00,-0.75,-0.72,-0.64,-0.55,-0.70,-1.25,0.12,3
-1.00,-0.77,-0.56,-0.71,-0.58,-0.61,-1.13,0.14,3
-1.00,-0.56,-0.70,-0.77,-0.58,-0.67,-3.52,0.34,3
-1.00,-0.59,-0.62,-0.59,-0.59,-0.73,-2.30,0.12,3
-1.00,-0.73,-0.60,-0.64,-0.58,-0.70,-4.18,0.01,3
-1.00,-0.71,-0.70,-0.63,-0.69,-0.63,-2.46,-0.45,3
-1.00,-0.77,-0.60,-0.71,-0.56,-0.57,-3.69,-0.06,3
-1.00,-0.79,-0.58,-0.56,-0.57,-0.63,-1.03,-0.17,3
-1.00,-0.71,-0.63,-0.61,-0.66,-0.73,-1.71,-0.34,3
-1.00,-0.70,-0.71,-0.72,-0.70,-0.61,-4.08,0.24,3
-1.00,-0.71,-0.77,-0.61,-0.79,-0.76,-2.92,0.04,3
-1.00,-0.74,-0.71,-0.59,-0.79,-0.57,-2.52,0.17,3
-1.00,-0.78,-0.60,-0.67,-0.63,-0.58,-2.46,0.09,3
-1.00,-0.65,-0.59,-0.79,-0.75,-0.60,-1.18,0.32,3
-1.00,-0.70,-0.64,-0.77,-0.77,-0.61,-1.49,-0.12,3
-1.00,-0.60,-0.56,-0.70,-0.72,-0.61,-2.88,0.27,3
-1.00,-0.70,-0.78,-0.61,-0.76,-0.72,-4.20,0.08,3
-1.00,-0.77,-0.61,-0.79,-0.66,-0.74,-3.91,0.47,3
-1.00,-0.70,-0.67,-0.59,-0.56,-0.77,-2.02,-0.27,3
-1.00,-0.75,-0.61,-0.76,-0.58,-0.75,-3.41,0.18,3
-1.00,-0.56,-0.76,-0.56,-0.63,-0.56,-2.04,0.12,3
-1.00,-0.72,-0.71,-0.76,-0.61,-0.62,-2.22,-0.44,3
-1.00,-0.60,-0.68,-0.76,-0.56,-0.67,-3.53,-0.46,3
-1.00,-0.77,-0.62,-0.55,-0.77,-0.67,-3.35,0.37,3
-1.00,-0.64,-0.76,-0.74,-0.64,-0.63,-3.10,-0.28,3
-1.00,-0.66,-0.68,-0.62,-0.64,-0.64,-3.48,-0.04,3
-1.00,-0.63,-0.76,-0.72,-0.62,-0.62,-2.56,-0.40,3
-1.00,-0.57,-0.68,-0.78,-0.76,-0.67,-2.67,0.38,3
-1.00,-0.55,-0.66,-0.78,-0.79,-0.78,-1.90,0.15,3
-1.00,-0.65,-0.71,-0.56,-0.63,-0.63,-3.89,0.44,3
-1.00,-0.71,-0.66,-0.67,-0.59,-0.56,-0.86,0.17,3
-1.00,-0.65,-0.69,-0.69,-0.64,-0.57,-2.73,-0.27,3
-1.00,-0.76,-0.65,-0.76,-0.68,-0.71,-1.71,-0.25,3
-1.00,-0.70,-0.76,-0.66,-0.63,-0.64,-2.73,0.12,3
-1.00,-0.64,-0.71,-0.77,-0.78,-0.55,-4.11,-0.11,3
-1.00,-0.63,-0.60,-0.65,-0.72,-0.69,-2.34,0.48,3
-1.00,-0.66,-0.71,-0.59,-0.67,-0.57,-2.91,0.39,3
-1.00,-0.64,-0.56,-0.76,-0.70,-0.59,-2.60,-0.41,3
-1.00,-0.63,-0.75,-0.65,-0.66,-0.80,-3.29,-0.23,3
-1.00,-0.66,-0.57,-0.60,-0.66,-0.63,-2.33,0.11,3
-1.00,-0.68,-0.66,-0.72,-0.68,-0.64,-3.85,0.30,3
-1.00,-0.56,-0.71,-0.56,-0.67,-0.62,-1.03,0.07,3
-1.00,-0.56,-0.79,-0.70,-0.55,-0.63,-1.17,0.31,3
-1.00,-0.64,-0.65,-0.59,-0.78,-0.69,-3.53,0.42,3
-1.00,-0.56,-0.65,-0.59,-0.57,-0.62,-3.06,0.01,3
-1.00,-0.73,-0.71,-0.69,-0.67,-0.61,-4.04,0.39,3
-1.00,-0.76,-0.71,-0.60,-0.80,-0.76,-2.25,0.43,3
-1.00,-0.77,-0.59,-0.76,-0.72,-0.74,-4.50,0.08,3
-1.00,-0.80,-0.56,-0.58,-0.61,-0.79,-2.53,-0.08,3
-1.00,-0.63,-0.79,-0.70,-0.77,-0.66,-1.54,-0.49,3
-1.00,-0.70,-0.73,-0.65,-0.55,-0.68,-4.44,0.11,3
-1.00,-0.58,-0.60,-0.56,-0.72,-0.60,-2.29,0.23,3
-1.00,-0.66,-0.57,-0.55,-0.66,-0.61,-3.81,-0.24,3
-1.00,-0.66,-0.70,-0.75,-0.55,-0.74,-1.80,0.17,3
-1.00,-0.76,-0.78,-0.68,-0.57,-0.63,-1.82,-0.27,3
-1.00,-0.60,-0.62,-0.61,-0.75,-0.70,-0.94,0.02,3
-1.00,-0.66,-0.70,-0.60,-0.69,-0.59,-3.68,0.19,3
-1.00,-0.79,-0.61,-0.62,-0.66,-0.68,-0.92,-0.01,3
-1.00,-0.63,-0.79,-0.78,-0.66,-0.55,-2.77,-0.48,3
-1.00,-0.72,-0.76,-0.80,-0.57,-0.67,-2.39,-0.35,3
-1.00,-0.70,-0.67,-0.66,-0.59,-0.73,-4.10,-0.29,3
1.00,-0.63,-1.03,-0.61,-0.95,-0.69,-4.29,0.45,1
1.00,-0.75,-0.96,-0.68,-1.18,-0.63,-2.48,0.57,1
1.00,-0.65,-0.90,-0.78,-1.03,-0.58,-3.22,0.46,1
1.00,-0.58,-0.84,-0.61,-1.09,-0.55,-3.61,0.52,1
1.00,-0.56,-0.89,-0.63,-0.94,-0.62,-2.24,0.48,1
1.00,-0.71,-1.12,-0.56,-1.04,-0.68,-3.50,0.61,1
1.00,-0.61,-0.92,-0.68,-0.95,-0.78,-3.64,0.55,1
1.00,-0.66,-0.95,-0.72,-0.90,-0.67,-1.72,0.54,1
1.00,-0.66,-1.15,-0.68,-1.19,-0.64,-1.18,0.58,1
1.00,-0.62,-1.14,-0.70,-1.13,-0.75,-2.63,0.54,1
1.00,-0.76,-1.19,-0.71,-1.20,-0.74,-1.74,0.61,1
1.00,-0.61,-0.90,-0.63,-1.01,-0.59,-4.40,0.51,1
1.00,-0.73,-0.96,-0.78,-0.96,-0.70,-2.84,0.61,1
1.00,-0.74,-1.04,-0.77,-0.87,-0.75,-2.85,0.61,1
1.00,-0.78,-0.80,-0.64,-1.11,-0.61,-1.84,0.53,1
1.00,-0.65,-0.87,-0.66,-1.18,-0.56,-2.82,0.55,1
1.00,-0.64,-0.90,-0.66,-0.83,-0.68,-3.93,0.55,1
1.00,-0.60,-0.89,-0.69,-0.96,-0.64,-4.34,0.58,1
1.00,-0.62,-0.92,-0.68,-0.95,-0.67,-1.39,0.60,1
1.00,-0.77,-1.06,-0.79,-0.85,-0.56,-2.51,0.58,1
1.00,-0.75,-0.84,-0.77,-0.80,-0.76,-4.32,0.53,1
1.00,-0.69,-1.00,-0.56,-1.07,-0.61,-3.89,0.48,1
1.00,-0.62,-0.85,-0.67,-0.87,-0.55,-1.72,0.56,1
1.00,-0.78,-0.89,-0.79,-1.16,-0.65,-1.96,0.59,1
1.00,-0.76,-0.93,-0.74,-1.06,-0.73,-1.66,0.52,1
1.00,-0.78,-0.81,-0.60,-0.81,-0.70,-1.24,0.55,1
1.00,-0.66,-0.84,-0.57,-1.18,-0.68,-3.64,0.56,1
1.00,-0.74,-0.82,-0.77,-0.89,-0.67,-3.42,0.54,1
1.00,-0.71,-1.02,-0.66,-0.93,-0.63,-2.04,0.61,1
1.00,-0.58,-0.92,-0.74,-0.82,-0.79,-2.10,0.48,1
1.00,-0.66,-1.05,-0.57,-0.88,-0.73,-2.85,0.55,1
1.00,-0.74,-1.16,-0.71,-1.17,-0.66,-1.64,0.52,1
1.00,-0.69,-1.06,-0.66,-1.03,-0.58,-1.99,0.55,1
1.00,-0.55,-0.81,-0.71,-0.90,-0.69,-3.62,0.53,1
1.00,-0.58,-1.03,-0.67,-0.99,-0.79,-3.54,0.50,1
1.00,-0.74,-0.86,-0.76,-0.87,-0.71,-3.05,0.61,1
1.00,-0.67,-0.84,-0.61,-0.88,-0.69,-3.00,0.46,1
1.00,-0.69,-0.86,-0.62,-0.97,-0.73,-2.34,0.46,1
1.00,-0.61,-1.13,-0.56,-0.95,-0.75,-2.57,0.57,1
1.00,-0.60,-0.84,-0.76,-0.85,-0.78,-2.68,0.60,1
1.00,-0.75,-1.02,-0.69,-1.01,-0.73,-3.82,0.47,1
1.00,-0.71,-1.18,-0.79,-0.92,-0.74,-2.81,0.54,1
1.00,-0.79,-0.83,-0.69,-0.95,-0.62,-2.97,0.51,1
1.00,-0.61,-0.99,-0.80,-0.95,-0.73,-1.82,0.57,1
1.00,-0.70,-1.08,-0.75,-1.20,-0.74,-1.87,0.57,1
1.00,-0.59,-1.19,-0.74,-1.04,-0.61,-4.02,0.45,1
1.00,-0.78,-1.01,-0.72,-1.19,-0.67,-3.72,0.48,1
1.00,-0.62,-0.88,-0.69,-0.95,-0.72,-2.55,0.54,1
1.00,-0.74,-1.14,-0.55,-0.96,-0.66,-3.12,0.56,1
1.00,-0.59,-0.93,-0.75,-1.17,-0.58,-1.89,0.49,1
1.00,-0.76,-1.19,-0.65,-0.81,-0.61,-3.04,0.49,1
1.00,-0.61,-1.04,-0.59,-1.10,-0.63,-1.27,0.47,1
1.00,-0.73,-0.88,-0.78,-0.89,-0.57,-2.79,0.54,1
1.00,-0.75,-0.91,-0.69,-1.20,-0.76,-1.54,0.51,1
1.00,-0.71,-1.01,-0.64,-0.89,-0.77,-2.71,0.62,1
1.00,-0.60,-1.03,-0.74,-1.16,-0.76,-1.70,0.46,1
1.00,-0.75,-1.15,-0.59,-1.02,-0.74,-2.58,0.49,1
1.00,-0.77,-0.99,-0.73,-1.10,-0.67,-1.97,0.58,1
1.00,-0.70,-0.91,-0.69,-1.01,-0.70,-0.91,0.58,1
1.00,-0.69,-1.03,-0.66,-0.90,-0.57,-2.85,0.60,1
1.00,-0.56,-0.89,-0.70,-0.87,-0.75,-3.78,0.58,1
1.00,-0.79,-1.08,-0.59,-1.04,-0.57,-1.67,0.55,1
1.00,-0.73,-0.96,-0.75,-1.11,-0.66,-2.97,0.51,1
1.00,-0.71,-1.09,-0.68,-1.19,-0.61,-1.31,0.56,1
1.00,-0.56,-0.80,-0.64,-1.07,-0.77,-2.40,0.58,1
1.00,-0.58,-1.20,-0.79,-1.04,-0.72,-2.67,0.62,1
1.00,-0.57,-0.96,-0.78,-0.81,-0.65,-4.09,0.56,1
1.00,-0.75,-1.17,-0.57,-1.13,-0.60,-1.53,0.53,1
1.00,-0.68,-1.03,-0.80,-1.20,-0.74,-3.75,0.50,1
1.00,-0.56,-1.14,-0.69,-0.88,-0.59,-2.94,0.60,1
1.00,-0.73,-1.09,-0.65,-1.04,-0.67,-1.73,0.54,1
1.00,-0.66,-0.92,-0.57,-1.04,-0.64,-1.63,0.49,1
1.00,-0.56,-0.89,-0.75,-0.84,-0.57,-4.05,0.50,1
1.00,-0.65,-0.92,-0.60,-1.12,-0.77,-4.03,0.50,1
1.00,-0.60,-1.03,-0.61,-0.85,-0.75,-4.18,0.56,1
1.00,-0.79,-0.97,-0.64,-0.85,-0.60,-2.72,0.55,1
1.00,-0.79,-0.89,-0.65,-0.84,-0.63,-2.40,0.52,1
1.00,-0.78,-1.16,-0.57,-0.93,-0.59,-3.77,0.58,1
1.00,-0.63,-0.83,-0.75,-1.09,-0.60,-4.35,0.54,1
1.00,-0.62,-0.93,-0.72,-1.12,-0.69,-1.23,0.47,1
1.00,-0.66,-0.83,-0.79,-1.05,-0.68,-2.40,0.53,1
1.00,-0.59,-1.17,-0.73,-1.01,-0.74,-3.72,0.51,1
1.00,-0.70,-1.17,-0.76,-0.96,-0.57,-2.61,0.53,1
1.00,-0.70,-0.81,-0.65,-1.19,-0.58,-1.88,0.58,1
1.00,-0.56,-1.13,-0.75,-1.09,-0.62,-3.14,0.62,1
1.00,-0.70,-0.83,-0.58,-1.04,-0.58,-0.85,0.57,1
1.00,-0.68,-1.10,-0.68,-0.94,-0.66,-1.18,0.59,1
1.00,-0.78,-1.17,-0.71,-0.86,-0.60,-4.13,0.52,1
1.00,-0.70,-0.86,-0.64,-1.16,-0.72,-3.60,0.51,1
1.00,-0.57,-0.87,-0.64,-0.94,-0.63,-0.89,0.53,1
1.00,-0.62,-1.07,-0.67,-1.13,-0.56,-2.53,0.52,1
1.00,-0.77,-0.83,-0.57,-0.92,-0.78,-1.41,0.49,1
1.00,-0.64,-1.11,-0.57,-1.16,-0.56,-2.39,0.59,1
1.00,-0.72,-1.19,-0.64,-1.07,-0.58,-1.95,0.50,1
1.00,-0.68,-1.08,-0.72,-1.09,-0.68,-3.69,0.49,1
1.00,-0.60,-0.90,-0.56,-0.85,-0.65,-4.03,0.46,1
1.00,-0.61,-1.14,-0.68,-1.10,-0.62,-1.68,0.51,1
1.00,-0.66,-0.91,-0.80,-1.14,-0.59,-2.30,0.57,1
1.00,-0.79,-1.06,-0.73,-1.00,-0.71,-2.24,0.55,1
1.00,-0.75,-0.82,-0.70,-0.84,-0.61,-2.20,0.46,1
-1.00,-0.77,-1.05,-0.73,-0.96,-0.77,-2.97,-0.60,2
-1.00,-0.56,-1.11,-0.69,-0.93,-0.63,-1.93,-0.62,2
-1.00,-0.59,-0.91,-0.66,-0.86,-0.80,-2.83,-0.53,2
-1.00,-0.64,-1.04,-0.75,-1.14,-0.71,-2.36,-0.50,2
-1.00,-0.57,-0.87,-0.70,-0.96,-0.57,-0.97,-0.62,2
-1.00,-0.74,-0.99,-0.76,-1.05,-0.61,-3.30,-0.46,2
-1.00,-0.68,-1.02,-0.74,-0.86,-0.79,-2.31,-0.50,2
-1.00,-0.79,-0.96,-0.56,-1.14,-0.60,-2.16,-0.61,2
-1.00,-0.62,-0.96,-0.65,-0.93,-0.56,-3.48,-0.49,2
-1.00,-0.68,-0.83,-0.79,-0.89,-0.74,-3.16,-0.58,2
-1.00,-0.64,-1.12,-0.67,-0.97,-0.60,-3.64,-0.58,2
-1.00,-0.74,-0.96,-0.72,-0.96,-0.78,-1.67,-0.60,2
-1.00,-0.69,-1.11,-0.69,-0.96,-0.66,-0.92,-0.59,2
-1.00,-0.68,-1.00,-0.63,-0.97,-0.71,-4.00,-0.51,2
-1.00,-0.65,-0.85,-0.68,-1.00,-0.76,-4.21,-0.57,2
-1.00,-0.75,-0.88,-0.67,-1.14,-0.60,-3.67,-0.59,2
-1.00,-0.72,-1.03,-0.70,-0.90,-0.69,-3.43,-0.51,2
-1.00,-0.76,-0.95,-0.59,-0.98,-0.70,-1.61,-0.55,2
-1.00,-0.61,-0.81,-0.58,-1.10,-0.75,-4.48,-0.52,2
-1.00,-0.73,-0.99,-0.75,-0.84,-0.59,-3.31,-0.53,2
-1.00,-0.70,-1.00,-0.61,-0.86,-0.78,-2.49,-0.46,2
-1.00,-0.57,-0.93,-0.61,-0.88,-0.63,-1.76,-0.60,2
-1.00,-0.72,-1.06,-0.64,-1.17,-0.72,-3.62,-0.60,2
-1.00,-0.58,-0.99,-0.79,-0.81,-0.61,-1.29,-0.51,2
-1.00,-0.73,-1.05,-0.72,-0.95,-0.77,-3.53,-0.61,2
-1.00,-0.65,-0.97,-0.68,-0.84,-0.75,-3.19,-0.50,2
-1.00,-0.79,-0.84,-0.79,-0.91,-0.61,-2.98,-0.52,2
-1.00,-0.70,-0.99,-0.70,-0.89,-0.62,-0.85,-0.54,2
-1.00,-0.69,-0.82,-0.76,-1.14,-0.74,-2.63,-0.62,2
-1.00,-0.80,-0.85,-0.58,-1.18,-0.77,-3.73,-0.59,2
-1.00,-0.77,-1.07,-0.65,-0.97,-0.60,-2.50,-0.53,2
-1.00,-0.65,-1.14,-0.72,-0.81,-0.60,-1.55,-0.45,2
-1.00,-0.57,-1.07,-0.63,-1.14,-0.64,-2.24,-0.61,2
-1.00,-0.76,-1.07,-0.71,-1.20,-0.71,-4.30,-0.48,2
-1.00,-0.61,-0.95,-0.71,-0.93,-0.76,-2.43,-0.57,2
-1.00,-0.56,-1.14,-0.60,-1.08,-0.60,-3.93,-0.53,2
-1.00,-0.80,-1.09,-0.77,-1.12,-0.79,-1.10,-0.53,2
-1.00,-0.79,-0.84,-0.73,-1.14,-0.65,-2.33,-0.60,2
-1.00,-0.79,-0.90,-0.57,-1.17,-0.58,-3.92,-0.55,2
-1.00,-0.55,-1.04,-0.61,-0.92,-0.57,-3.72,-0.55,2
-1.00,-0.79,-1.15,-0.73,-0.95,-0.64,-3.03,-0.60,2
-1.00,-0.55,-1.19,-0.69,-1.08,-0.66,-3.27,-0.56,2
-1.00,-0.60,-0.89,-0.62,-0.82,-0.64,-2.63,-0.56,2
-1.00,-0.68,-0.94,-0.57,-0.99,-0.79,-4.09,-0.51,2
-1.00,-0.60,-0.92,-0.71,-1.17,-0.79,-2.48,-0.47,2
-1.00,-0.70,-0.90,-0.60,-0.93,-0.71,-3.74,-0.47,2
-1.00,-0.66,-0.92,-0.79,-1.16,-0.61,-1.15,-0.48,2
-1.00,-0.77,-0.87,-0.72,-1.18,-0.59,-2.57,-0.61,2
-1.00,-0.60,-1.17,-0.80,-1.03,-0.59,-1.99,-0.56,2
-1.00,-0.59,-1.14,-0.78,-0.96,-0.68,-4.31,-0.54,2
-1.00,-0.79,-0.87,-0.63,-1.06,-0.76,-2.61,-0.53,2
-1.00,-0.69,-0.87,-0.76,-0.91,-0.62,-0.83,-0.51,2
-1.00,-0.80,-0.87,-0.66,-1.19,-0.66,-2.72,-0.50,2
-1.00,-0.73,-1.01,-0.55,-1.06,-0.65,-2.26,-0.59,2
-1.00,-0.73,-1.05,-0.62,-0.93,-0.62,-4.34,-0.46,2
-1.00,-0.64,-0.83,-0.64,-0.86,-0.69,-2.99,-0.55,2
-1.00,-0.67,-0.85,-0.70,-1.18,-0.74,-1.83,-0.55,2
-1.00,-0.61,-0.89,-0.74,-0.89,-0.79,-1.05,-0.62,2
-1.00,-0.60,-0.89,-0.71,-1.03,-0.74,-1.04,-0.50,2
-1.00,-0.68,-0.90,-0.75,-0.89,-0.61,-1.19,-0.57,2
-1.00,-0.71,-1.14,-0.62,-0.87,-0.79,-3.96,-0.60,2
-1.00,-0.60,-1.08,-0.68,-0.92,-0.59,-3.68,-0.53,2
-1.00,-0.69,-0.90,-0.64,-0.98,-0.64,-3.50,-0.58,2
-1.00,-0.57,-0.88,-0.76,-1.11,-0.73,-2.25,-0.51,2
-1.00,-0.66,-1.03,-0.64,-0.95,-0.76,-1.32,-0.48,2
-1.00,-0.58,-0.97,-0.75,-1.16,-0.59,-3.17,-0.48,2
-1.00,-0.62,-1.05,-0.78,-1.02,-0.78,-1.48,-0.56,2
-1.00,-0.61,-1.16,-0.79,-0.84,-0.67,-1.89,-0.62,2
-1.00,-0.59,-0.83,-0.73,-1.13,-0.72,-0.84,-0.60,2
-1.00,-0.69,-0.86,-0.61,-1.00,-0.64,-3.37,-0.54,2
-1.00,-0.77,-0.90,-0.66,-0.93,-0.59,-1.85,-0.46,2
-1.00,-0.76,-1.06,-0.67,-0.97,-0.68,-1.67,-0.54,2
-1.00,-0.75,-0.83,-0.79,-0.89,-0.59,-0.93,-0.57,2
-1.00,-0.60,-1.08,-0.75,-0.86,-0.57,-2.35,-0.59,2
-1.00,-0.67,-1.09,-0.67,-0.81,-0.68,-2.66,-0.49,2
-1.00,-0.72,-0.96,-0.59,-1.18,-0.66,-2.48,-0.61,2
-1.00,-0.70,-0.94,-0.67,-1.00,-0.64,-2.38,-0.52,2
-1.00,-0.62,-0.86,-0.62,-0.87,-0.75,-1.81,-0.55,2
-1.00,-0.78,-0.96,-0.76,-1.12,-0.59,-1.36,-0.55,2
-1.00,-0.66,-0.87,-0.59,-1.02,-0.61,-1.73,-0.50,2
-1.00,-0.71,-1.05,-0.73,-1.16,-0.74,-1.33,-0.46,2
-1.00,-0.61,-1.06,-0.78,-0.86,-0.60,-2.36,-0.57,2
-1.00,-0.66,-0.84,-0.72,-1.00,-0.66,-1.34,-0.54,2
-1.00,-0.62,-1.19,-0.72,-0.87,-0.79,-1.09,-0.50,2
-1.00,-0.73,-0.97,-0.64,-0.94,-0.72,-1.06,-0.52,2
-1.00,-0.61,-0.99,-0.71,-1.01,-0.63,-2.36,-0.55,2
-1.00,-0.69,-1.15,-0.60,-0.91,-0.80,-2.63,-0.58,2
-1.00,-0.72,-1.02,-0.67,-0.93,-0.59,-3.70,-0.62,2
-1.00,-0.74,-0.88,-0.57,-0.85,-0.75,-3.94,-0.46,2
-1.00,-0.63,-0.98,-0.63,-1.04,-0.58,-3.71,-0.54,2
-1.00,-0.62,-0.93,-0.74,-0.85,-0.69,-0.85,-0.47,2
-1.00,-0.61,-0.84,-0.66,-1.07,-0.78,-0.97,-0.58,2
-1.00,-0.56,-0.84,-0.76,-0.90,-0.72,-3.29,-0.53,2
-1.00,-0.67,-1.03,-0.59,-1.20,-0.79,-1.60,-0.55,2
-1.00,-0.61,-0.90,-0.66,-1.05,-0.75,-2.69,-0.51,2
-1.00,-0.67,-0.95,-0.68,-0.96,-0.64,-2.96,-0.59,2
-1.00,-0.67,-1.07,-0.55,-0.91,-0.74,-3.40,-0.54,2
-1.00,-0.60,-1.04,-0.67,-1.11,-0.74,-3.01,-0.48,2
-1.00,-0.59,-0.89,-0.71,-1.18,-0.75,-2.91,-0.55,2
-1.00,-0.62,-0.91,-0.74,-1.02,-0.58,-3.41,-0.60,2
1.00,-0.74,-0.73,-0.74,-0.68,-0.64,-1.36,-0.33,3
1.00,-0.76,-0.61,-0.65,-0.63,-0.61,-4.10,0.04,3
1.00,-0.59,-0.69,-0.75,-0.64,-0.57,-2.71,0.09,3
1.00,-0.75,-0.61,-0.74,-0.64,-0.65,-2.83,-0.50,3
1.00,-0.63,-0.58,-0.63,-0.78,-0.71,-1.36,0.08,3
1.00,-0.55,-0.63,-0.70,-0.62,-0.60,-3.08,-0.31,3
1.00,-0.63,-0.63,-0.55,-0.59,-0.57,-3.62,0.27,3
1.00,-0.74,-0.68,-0.62,-0.60,-0.60,-2.25,-0.02,3
1.00,-0.72,-0.73,-0.63,-0.57,-0.77,-2.93,-0.48,3
1.00,-0.71,-0.77,-0.73,-0.72,-0.79,-3.51,-0.44,3
1.00,-0.61,-0.71,-0.76,-0.57,-0.79,-3.78,0.04,3
1.00,-0.56,-0.69,-0.77,-0.66,-0.58,-2.71,0.14,3
1.00,-0.74,-0.60,-0.71,-0.76,-0.64,-3.64,-0.34,3
1.00,-0.60,-0.72,-0.73,-0.62,-0.68,-3.04,0.31,3
1.00,-0.58,-0.78,-0.56,-0.58,-0.62,-2.68,0.46,3
1.00,-0.66,-0.74,-0.68,-0.55,-0.76,-1.85,0.13,3
1.00,-0.74,-0.64,-0.76,-0.57,-0.75,-3.77,-0.22,3
1.00,-0.68,-0.69,-0.68,-0.66,-0.79,-4.32,0.18,3
