Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
1.00,-0.58,-0.63,-0.71,-0.71,-0.74,-1.19,0.06,0,0,1
1.00,-0.56,-0.69,-0.59,-0.71,-0.70,-1.99,-0.14,0,0,1
1.00,-0.64,-0.68,-0.70,-0.56,-0.61,-4.04,0.43,0,0,1
1.00,-0.71,-0.57,-0.56,-0.65,-0.79,-3.35,0.44,0,0,1
1.00,-0.72,-0.62,-0.64,-0.70,-0.62,-3.04,-0.22,0,0,1
1.00,-0.61,-0.60,-0.65,-0.75,-0.65,-3.77,-0.14,0,0,1
1.00,-0.57,-0.74,-0.65,-0.67,-0.78,-4.04,0.34,0,0,1
1.00,-0.69,-0.56,-0.61,-0.77,-0.61,-2.88,0.15,0,0,1
1.00,-0.80,-0.56,-0.69,-0.61,-0.75,-3.03,-0.26,0,0,1
1.00,-0.61,-0.74,-0.56,-0.61,-0.77,-2.61,0.37,0,0,1
1.00,-0.79,-0.80,-0.55,-0.72,-0.56,-3.16,0.42,0,0,1
1.00,-0.71,-0.77,-0.58,-0.73,-0.74,-3.91,0.01,0,0,1
1.00,-0.67,-0.71,-0.57,-0.79,-0.58,-1.66,0.04,0,0,1
1.00,-0.72,-0.69,-0.58,-0.80,-0.58,-1.96,0.26,0,0,1
1.00,-0.59,-0.66,-0.76,-0.70,-0.57,-2.67,-0.33,0,0,1
1.00,-0.71,-0.69,-0.65,-0.66,-0.69,-1.81,-0.17,0,0,1
1.00,-0.61,-0.63,-0.58,-0.76,-0.67,-1.72,-0.15,0,0,1
1.00,-0.65,-0.76,-0.71,-0.62,-0.57,-2.61,0.35,0,0,1
1.00,-0.70,-0.68,-0.80,-0.64,-0.55,-2.16,-0.05,0,0,1
1.00,-0.73,-0.56,-0.56,-0.73,-0.76,-2.83,0.23,0,0,1
1.00,-0.63,-0.79,-0.58,-0.63,-0.60,-1.01,-0.31,0,0,1
1.00,-0.76,-0.71,-0.79,-0.59,-0.56,-1.33,-0.02,0,0,1
1.00,-0.59,-0.73,-0.55,-0.67,-0.62,-4.48,0.12,0,0,1
1.00,-0.65,-0.56,-0.79,-0.63,-0.77,-0.85,0.36,0,0,1
1.00,-0.75,-0.75,-0.61,-0.70,-0.55,-3.77,0.41,0,0,1
1.00,-0.60,-0.69,-0.61,-0.65,-0.59,-1.91,0.02,0,0,1
1.00,-0.67,-0.72,-0.59,-0.61,-0.68,-2.26,0.37,0,0,1
1.00,-0.56,-0.67,-0.61,-0.66,-0.63,-1.36,0.20,0,0,1
1.00,-0.65,-0.71,-0.67,-0.63,-0.63,-3.64,-0.34,0,0,1
1.00,-0.60,-0.64,-0.62,-0.65,-0.64,-2.69,-0.37,0,0,1
1.00,-0.74,-0.65,-0.59,-0.62,-0.64,-0.80,-0.18,0,0,1
1.00,-0.72,-0.60,-0.77,-0.63,-0.76,-1.22,0.44,0,0,1
1.00,-0.55,-0.59,-0.61,-0.56,-0.68,-0.95,0.28,0,0,1
1.00,-0.79,-0.68,-0.73,-0.69,-0.62,-2.81,0.29,0,0,1
1.00,-0.73,-0.76,-0.64,-0.71,-0.61,-4.23,-0.02,0,0,1
1.00,-0.61,-0.79,-0.67,-0.71,-0.72,-1.44,-0.01,0,0,1
1.00,-0.58,-0.75,-0.62,-0.59,-0.64,-2.15,-0.47,0,0,1
1.00,-0.63,-0.79,-0.78,-0.76,-0.61,-1.94,0.01,0,0,1
1.00,-0.74,-0.59,-0.64,-0.58,-0.64,-2.89,-0.30,0,0,1
1.00,-0.67,-0.72,-0.75,-0.77,-0.59,-4.23,0.42,0,0,1
1.00,-0.63,-0.67,-0.74,-0.66,-0.76,-0.90,0.44,0,0,1
1.00,-0.65,-0.62,-0.78,-0.79,-0.69,-0.88,0.47,0,0,1
1.00,-0.73,-0.66,-0.56,-0.72,-0.72,-2.53,0.32,0,0,1
1.00,-0.63,-0.71,-0.78,-0.61,-0.78,-1.69,0.35,0,0,1
1.00,-0.77,-0.57,-0.61,-0.58,-0.75,-3.11,-0.14,0,0,1
1.00,-0.69,-0.72,-0.55,-0.56,-0.70,-0.84,0.08,0,0,1
1.00,-0.65,-0.68,-0.58,-0.78,-0.58,-3.20,0.33,0,0,1
1.00,-0.64,-0.68,-0.70,-0.70,-0.63,-3.04,-0.46,0,0,1
1.00,-0.79,-0.74,-0.79,-0.69,-0.55,-3.92,0.38,0,0,1
1.00,-0.57,-0.71,-0.57,-0.79,-0.79,-1.23,0.36,0,0,1
1.00,-0.61,-0.57,-0.64,-0.68,-0.61,-1.90,0.24,0,0,1
1.00,-0.69,-0.70,-0.67,-0.73,-0.78,-2.57,0.12,0,0,1
1.00,-0.78,-0.64,-0.69,-0.78,-0.74,-2.56,-0.05,0,0,1
1.00,-0.67,-0.65,-0.60,-0.78,-0.75,-3.52,0.11,0,0,1
1.00,-0.61,-0.66,-0.73,-0.61,-0.73,-1.81,-0.33,0,0,1
1.00,-0.78,-0.62,-0.76,-0.71,-0.56,-2.48,-0.30,0,0,1
1.00,-0.74,-0.59,-0.58,-0.80,-0.68,-2.07,-0.30,0,0,1
1.00,-0.71,-0.58,-0.57,-0.57,-0.58,-3.62,-0.31,0,0,1
1.00,-0.75,-0.65,-0.73,-0.77,-0.63,-3.74,-0.23,0,0,1
1.00,-0.73,-0.73,-0.64,-0.57,-0.56,-3.68,0.27,0,0,1
1.00,-0.72,-0.73,-0.74,-0.62,-0.72,-1.51,0.25,0,0,1
1.00,-0.62,-0.76,-0.73,-0.60,-0.79,-2.67,-0.26,0,0,1
1.00,-0.62,-0.59,-0.76,-0.66,-0.69,-2.11,0.29,0,0,1
1.00,-0.76,-0.58,-0.77,-0.73,-0.72,-3.23,0.19,0,0,1
1.00,-0.75,-0.63,-0.73,-0.62,-0.59,-1.35,-0.32,0,0,1
1.00,-0.75,-0.78,-0.69,-0.58,-0.75,-2.62,0.06,0,0,1
1.00,-0.55,-0.72,-0.58,-0.80,-0.75,-4.50,-0.19,0,0,1
1.00,-0.56,-0.63,-0.68,-0.63,-0.67,-1.25,0.20,0,0,1
1.00,-0.56,-0.74,-0.78,-0.73,-0.63,-4.35,-0.39,0,0,1
1.00,-0.79,-0.69,-0.73,-0.61,-0.61,-3.15,0.16,0,0,1
1.00,-0.72,-0.62,-0.75,-0.71,-0.68,-1.00,0.46,0,0,1
1.00,-0.61,-0.69,-0.79,-0.79,-0.68,-4.23,0.26,0,0,1
1.00,-0.64,-0.75,-0.57,-0.57,-0.61,-4.23,0.24,0,0,1
1.00,-0.68,-0.55,-0.77,-0.79,-0.78,-3.66,-0.02,0,0,1
1.00,-0.62,-0.55,-0.69,-0.71,-0.57,-3.09,0.32,0,0,1
1.00,-0.68,-0.55,-0.78,-0.62,-0.76,-4.03,-0.17,0,0,1
1.00,-0.62,-0.71,-0.71,-0.73,-0.63,-1.87,0.36,0,0,1
1.00,-0.73,-0.77,-0.78,-0.74,-0.64,-3.64,-0.29,0,0,1
1.00,-0.70,-0.55,-0.68,-0.78,-0.71,-1.55,0.09,0,0,1
1.00,-0.65,-0.75,-0.57,-0.62,-0.68,-2.16,0.38,0,0,1
1.00,-0.73,-0.60,-0.78,-0.77,-0.69,-3.35,-0.37,0,0,1
1.00,-0.69,-0.67,-0.62,-0.77,-0.59,-3.10,-0.40,0,0,1
1.00,-0.60,-0.63,-0.61,-0.73,-0.78,-2.53,0.49,0,0,1
-1.00,-0.67,-0.59,-0.78,-0.76,-0.60,-3.41,0.48,0,0,1
-1.00,-0.60,-0.66,-0.73,-0.68,-0.68,-2.10,-0.38,0,0,1
-1.00,-0.60,-0.75,-0.65,-0.75,-0.71,-4.43,0.48,0,0,1
-1.00,-0.58,-0.62,-0.73,-0.74,-0.75,-1.31,0.40,0,0,1
-1.00,-0.56,-0.73,-0.56,-0.63,-0.76,-2.89,-0.20,0,0,1
-1.00,-0.62,-0.77,-0.58,-0.58,-0.66,-3.27,-0.11,0,0,1
-1.00,-0.73,-0.58,-0.64,-0.79,-0.56,-1.62,0.30,0,0,1
-1.00,-0.70,-0.71,-0.75,-0.73,-0.64,-4.42,0.05,0,0,1
-1.00,-0.76,-0.64,-0.62,-0.67,-0.61,-3.02,-0.42,0,0,1
-1.00,-0.57,-0.73,-0.58,-0.61,-0.57,-1.41,-0.46,0,0,1
-1.00,-0.70,-0.58,-0.62,-0.63,-0.56,-1.01,-0.11,0,0,1
-1.00,-0.67,-0.64,-0.71,-0.77,-0.56,-0.91,-0.13,0,0,1
-1.00,-0.57,-0.77,-0.63,-0.68,-0.66,-3.65,-0.39,0,0,1
-1.00,-0.70,-0.73,-0.57,-0.64,-0.63,-4.32,-0.24,0,0,1
-1.00,-0.73,-0.63,-0.76,-0.73,-0.55,-0.92,0.13,0,0,1
-1.00,-0.69,-0.66,-0.68,-0.67,-0.71,-1.88,-0.31,0,0,1
-1.00,-0.77,-0.59,-0.73,-0.76,-0.73,-0.97,-0.09,0,0,1
-1.00,-0.61,-0.74,-0.74,-0.67,-0.68,-1.71,0.28,0,0,1
-1.00,-0.58,-0.68,-0.69,-0.76,-0.77,-3.48,0.22,0,0,1
-1.00,-0.78,-0.65,-0.71,-0.61,-0.56,-2.74,-0.18,0,0,1
-1.00,-0.58,-0.79,-0.58,-0.69,-0.68,-3.09,0.40,0,0,1
-1.00,-0.70,-0.62,-0.68,-0.65,-0.66,-4.45,-0.41,0,0,1
-1.00,-0.65,-0.77,-0.75,-0.58,-0.61,-3.02,-0.20,0,0,1
-1.00,-0.72,-0.66,-0.73,-0.78,-0.75,-1.08,0.31,0,0,1
-1.00,-0.79,-0.61,-0.66,-0.70,-0.57,-2.26,-0.40,0,0,1
-1.00,-0.69,-0.76,-0.71,-0.76,-0.80,-1.15,-0.11,0,0,1
-1.00,-0.61,-0.70,-0.57,-0.56,-0.67,-2.86,0.43,0,0,1
-1.00,-0.76,-0.72,-0.75,-0.55,-0.64,-1.67,-0.38,0,0,1
-1.00,-0.60,-0.67,-0.64,-0.78,-0.61,-3.67,0.27,0,0,1
-1.00,-0.76,-0.67,-0.72,-0.62,-0.56,-3.10,0.49,0,0,1
-1.00,-0.57,-0.63,-0.79,-0.57,-0.80,-1.18,-0.15,0,0,1
-1.00,-0.70,-0.63,-0.71,-0.55,-0.65,-1.05,0.49,0,0,1
-1.00,-0.65,-0.79,-0.71,-0.79,-0.73,-0.91,0.30,0,0,1
-1.00,-0.60,-0.56,-0.67,-0.74,-0.74,-3.45,-0.41,0,0,1
-1.00,-0.80,-0.63,-0.77,-0.77,-0.73,-3.78,0.11,0,0,1
-1.00,-0.59,-0.79,-0.62,-0.59,-0.56,-2.62,-0.47,0,0,1
-1.00,-0.71,-0.79,-0.58,-0.61,-0.71,-2.57,-0.21,0,0,1
-1.00,-0.59,-0.74,-0.55,-0.59,-0.71,-1.83,-0.18,0,0,1
-1.00,-0.66,-0.56,-0.64,-0.62,-0.65,-1.80,-0.07,0,0,1
-1.00,-0.65,-0.56,-0.64,-0.64,-0.70,-4.47,0.42,0,0,1
-1.00,-0.62,-0.69,-0.61,-0.75,-0.72,-3.54,0.25,0,0,1
-1.00,-0.57,-0.77,-0.71,-0.58,-0.79,-4.41,-0.23,0,0,1
-1.00,-0.69,-0.62,-0.77,-0.65,-0.61,-1.97,0.06,0,0,1
-1.00,-0.63,-0.76,-0.78,-0.74,-0.61,-1.97,0.49,0,0,1
-1.00,-0.55,-0.67,-0.69,-0.68,-0.60,-3.80,0.16,0,0,1
-1.00,-0.79,-0.59,-0.69,-0.55,-0.58,-2.44,-0.37,0,0,1
-1.00,-0.57,-0.79,-0.68,-0.63,-0.74,-1.77,-0.44,0,0,1
-1.00,-0.57,-0.64,-0.77,-0.60,-0.70,-2.09,0.27,0,0,1
-1.00,-0.55,-0.71,-0.77,-0.72,-0.67,-2.77,0.01,0,0,1
-1.00,-0.60,-0.58,-0.59,-0.76,-0.59,-2.67,0.09,0,0,1
-1.00,-0.58,-0.63,-0.57,-0.64,-0.58,-2.27,-0.06,0,0,1
-1.00,-0.69,-0.73,-0.55,-0.80,-0.79,-2.83,0.42,0,0,1
-1.00,-0.70,-0.77,-0.63,-0.66,-0.65,-1.66,-0.41,0,0,1
-1.00,-0.64,-0.68,-0.73,-0.71,-0.75,-2.86,-0.27,0,0,1
-1.00,-0.67,-0.72,-0.58,-0.64,-0.60,-3.20,-0.27,0,0,1
-1.00,-0.75,-0.71,-0.57,-0.73,-0.55,-1.71,-0.38,0,0,1
-1.00,-0.76,-0.77,-0.65,-0.72,-0.76,-3.40,0.23,0,0,1
-1.00,-0.73,-0.65,-0.77,-0.58,-0.58,-2.62,0.28,0,0,1
-1.00,-0.77,-0.58,-0.68,-0.64,-0.73,-1.50,0.07,0,0,1
-1.00,-0.58,-0.74,-0.56,-0.75,-0.66,-3.12,-0.07,0,0,1
-1.00,-0.76,-0.78,-0.67,-0.68,-0.75,-3.25,-0.23,0,0,1
-1.00,-0.70,-0.68,-0.61,-0.58,-0.80,-0.80,0.47,0,0,1
-1.00,-0.66,-0.70,-0.77,-0.80,-0.58,-2.78,0.06,0,0,1
-1.00,-0.71,-0.77,-0.58,-0.76,-0.71,-1.59,0.46,0,0,1
-1.00,-0.80,-0.57,-0.67,-0.76,-0.70,-4.25,-0.29,0,0,1
-1.00,-0.68,-0.67,-0.61,-0.62,-0.79,-2.71,0.46,0,0,1
-1.00,-0.76,-0.66,-0.71,-0.62,-0.60,-4.31,0.25,0,0,1
-1.00,-0.70,-0.60,-0.76,-0.62,-0.67,-2.21,0.41,0,0,1
-1.00,-0.64,-0.58,-0.70,-0.67,-0.79,-1.40,-0.08,0,0,1
-1.00,-0.75,-0.67,-0.70,-0.77,-0.59,-3.56,0.44,0,0,1
-1.00,-0.78,-0.56,-0.68,-0.60,-0.63,-2.73,-0.29,0,0,1
-1.00,-0.66,-0.55,-0.64,-0.76,-0.80,-3.51,-0.05,0,0,1
-1.00,-0.66,-0.62,-0.61,-0.65,-0.71,-3.64,0.46,0,0,1
-1.00,-0.68,-0.67,-0.71,-0.62,-0.69,-1.96,0.37,0,0,1
-1.00,-0.61,-0.70,-0.58,-0.73,-0.66,-1.96,0.20,0,0,1
-1.00,-0.74,-0.72,-0.63,-0.66,-0.75,-4.12,-0.07,0,0,1
-1.00,-0.78,-0.73,-0.70,-0.66,-0.58,-0.83,-0.31,0,0,1
-1.00,-0.68,-0.65,-0.72,-0.76,-0.57,-4.13,-0.31,0,0,1
-1.00,-0.68,-0.70,-0.57,-0.61,-0.71,-0.81,-0.09,0,0,1
-1.00,-0.55,-0.56,-0.69,-0.59,-0.63,-4.18,-0.13,0,0,1
-1.00,-0.59,-0.71,-0.76,-0.59,-0.61,-3.26,-0.25,0,0,1
-1.00,-0.70,-0.57,-0.68,-0.63,-0.76,-1.16,0.44,0,0,1
-1.00,-0.60,-0.73,-0.70,-0.78,-0.73,-2.42,-0.11,0,0,1
-1.00,-0.66,-0.61,-0.80,-0.60,-0.62,-1.86,0.44,0,0,1
-1.00,-0.69,-0.77,-0.62,-0.76,-0.58,-3.37,0.02,0,0,1
-1.00,-0.80,-0.80,-0.66,-0.73,-0.76,-1.35,0.02,0,0,1
-1.00,-0.80,-0.60,-0.57,-0.73,-0.73,-0.86,-0.05,0,0,1
-1.00,-0.75,-0.71,-0.68,-0.56,-0.80,-2.64,0.46,0,0,1
-1.00,-0.59,-0.76,-0.70,-0.77,-0.74,-2.74,0.25,0,0,1
-1.00,-0.78,-0.77,-0.75,-0.57,-0.63,-3.90,-0.06,0,0,1
-1.00,-0.77,-0.66,-0.74,-0.80,-0.58,-2.90,0.10,0,0,1
-1.00,-0.80,-0.68,-0.78,-0.63,-0.67,-4.28,0.12,0,0,1
-1.00,-0.61,-0.78,-0.56,-0.70,-0.68,-1.40,-0.26,0,0,1
-1.00,-0.80,-0.55,-0.73,-0.57,-0.79,-4.12,-0.27,0,0,1
-1.00,-0.69,-0.71,-0.60,-0.64,-0.63,-3.17,0.13,0,0,1
-1.00,-0.69,-0.65,-0.62,-0.70,-0.68,-1.42,0.16,0,0,1
-1.00,-0.60,-0.75,-0.78,-0.62,-0.71,-2.19,-0.40,0,0,1
-1.00,-0.59,-0.61,-0.66,-0.73,-0.55,-3.09,0.48,0,0,1
-1.00,-0.77,-0.69,-0.62,-0.74,-0.78,-2.42,-0.27,0,0,1
-1.00,-0.77,-0.76,-0.60,-0.67,-0.55,-2.91,-0.03,0,0,1
1.00,-0.80,-0.88,-0.69,-1.03,-0.72,-1.92,0.48,1,0,0
1.00,-0.74,-1.09,-0.79,-1.03,-0.63,-2.95,0.61,1,0,0
1.00,-0.60,-1.07,-0.73,-0.94,-0.75,-3.28,0.58,1,0,0
1.00,-0.59,-0.85,-0.55,-1.16,-0.71,-3.99,0.48,1,0,0
1.00,-0.75,-1.04,-0.58,-0.87,-0.56,-3.20,0.48,1,0,0
1.00,-0.75,-0.91,-0.71,-0.97,-0.73,-4.41,0.62,1,0,0
1.00,-0.62,-1.07,-0.57,-0.83,-0.75,-2.94,0.57,1,0,0
1.00,-0.67,-0.91,-0.57,-1.08,-0.76,-1.27,0.54,1,0,0
1.00,-0.65,-1.03,-0.60,-0.89,-0.72,-2.69,0.48,1,0,0
1.00,-0.56,-0.94,-0.62,-0.81,-0.77,-2.36,0.53,1,0,0
1.00,-0.78,-0.93,-0.60,-0.99,-0.61,-0.92,0.49,1,0,0
1.00,-0.76,-0.98,-0.75,-0.81,-0.60,-2.70,0.55,1,0,0
1.00,-0.63,-1.07,-0.56,-1.16,-0.79,-1.37,0.57,1,0,0
1.00,-0.61,-1.10,-0.74,-0.90,-0.62,-3.91,0.57,1,0,0
1.00,-0.56,-0.89,-0.57,-1.19,-0.59,-2.31,0.50,1,0,0
1.00,-0.71,-0.82,-0.78,-1.07,-0.77,-2.39,0.47,1,0,0
1.00,-0.56,-1.18,-0.80,-1.06,-0.69,-3.96,0.47,1,0,0
1.00,-0.74,-0.85,-0.69,-1.17,-0.78,-3.27,0.52,1,0,0
1.00,-0.63,-1.19,-0.61,-0.82,-0.65,-1.48,0.46,1,0,0
1.00,-0.78,-0.97,-0.80,-1.19,-0.74,-2.41,0.52,1,0,0
1.00,-0.67,-0.89,-0.58,-1.12,-0.64,-3.57,0.49,1,0,0
1.00,-0.59,-0.91,-0.62,-1.10,-0.77,-2.58,0.55,1,0,0
1.00,-0.73,-1.10,-0.62,-1.08,-0.58,-3.38,0.61,1,0,0
1.00,-0.73,-0.92,-0.74,-0.81,-0.65,-1.02,0.56,1,0,0
1.00,-0.62,-1.03,-0.58,-1.13,-0.64,-1.32,0.62,1,0,0
1.00,-0.62,-1.13,-0.63,-0.99,-0.64,-0.88,0.55,1,0,0
1.00,-0.74,-1.09,-0.63,-0.92,-0.67,-2.61,0.47,1,0,0
1.00,-0.61,-0.82,-0.61,-1.17,-0.79,-1.95,0.58,1,0,0
1.00,-0.65,-0.97,-0.55,-1.06,-0.62,-1.95,0.53,1,0,0
1.00,-0.72,-1.18,-0.70,-1.14,-0.60,-2.95,0.51,1,0,0
1.00,-0.60,-1.15,-0.64,-0.97,-0.74,-3.65,0.53,1,0,0
1.00,-0.70,-1.03,-0.79,-0.92,-0.59,-3.91,0.55,1,0,0
1.00,-0.75,-0.93,-0.61,-1.00,-0.69,-4.18,0.45,1,0,0
1.00,-0.77,-0.96,-0.65,-0.85,-0.61,-3.86,0.46,1,0,0
1.00,-0.69,-0.81,-0.66,-1.03,-0.70,-1.81,0.57,1,0,0
1.00,-0.74,-0.97,-0.79,-1.07,-0.66,-2.46,0.49,1,0,0
1.00,-0.61,-0.82,-0.76,-0.92,-0.58,-2.56,0.62,1,0,0
1.00,-0.56,-0.88,-0.62,-0.90,-0.70,-2.00,0.45,1,0,0
1.00,-0.60,-0.90,-0.62,-1.01,-0.58,-2.77,0.52,1,0,0
1.00,-0.70,-1.06,-0.73,-0.89,-0.55,-0.84,0.48,1,0,0
1.00,-0.75,-1.05,-0.61,-0.85,-0.65,-1.51,0.50,1,0,0
1.00,-0.66,-1.16,-0.58,-1.14,-0.75,-1.68,0.58,1,0,0
1.00,-0.73,-0.85,-0.60,-0.84,-0.60,-0.98,0.50,1,0,0
1.00,-0.79,-1.07,-0.70,-1.09,-0.73,-3.80,0.51,1,0,0
1.00,-0.61,-0.88,-0.69,-1.11,-0.62,-1.76,0.55,1,0,0
1.00,-0.77,-1.08,-0.60,-0.85,-0.65,-1.40,0.58,1,0,0
1.00,-0.55,-0.88,-0.58,-0.88,-0.66,-1.64,0.56,1,0,0
1.00,-0.76,-1.09,-0.63,-1.07,-0.63,-4.05,0.60,1,0,0
1.00,-0.56,-0.81,-0.80,-1.16,-0.75,-2.59,0.57,1,0,0
1.00,-0.66,-1.04,-0.57,-1.14,-0.60,-2.27,0.58,1,0,0
1.00,-0.66,-0.90,-0.62,-0.90,-0.74,-1.44,0.57,1,0,0
1.00,-0.59,-1.00,-0.73,-0.87,-0.57,-4.33,0.58,1,0,0
1.00,-0.76,-1.18,-0.78,-1.06,-0.62,-2.75,0.53,1,0,0
1.00,-0.72,-0.99,-0.69,-0.99,-0.68,-3.02,0.45,1,0,0
1.00,-0.64,-1.03,-0.66,-0.94,-0.60,-2.48,0.58,1,0,0
1.00,-0.62,-0.95,-0.60,-0.90,-0.73,-2.86,0.58,1,0,0
1.00,-0.69,-1.19,-0.71,-0.97,-0.59,-2.18,0.51,1,0,0
1.00,-0.64,-0.87,-0.72,-1.17,-0.69,-2.22,0.60,1,0,0
1.00,-0.71,-1.19,-0.72,-1.11,-0.75,-3.95,0.59,1,0,0
1.00,-0.68,-0.94,-0.71,-1.00,-0.75,-4.00,0.48,1,0,0
1.00,-0.62,-0.93,-0.57,-1.04,-0.76,-4.34,0.46,1,0,0
1.00,-0.68,-1.06,-0.62,-0.98,-0.72,-1.44,0.62,1,0,0
1.00,-0.63,-1.03,-0.78,-1.08,-0.69,-4.00,0.52,1,0,0
1.00,-0.58,-1.08,-0.59,-1.03,-0.79,-1.07,0.59,1,0,0
1.00,-0.69,-0.99,-0.56,-0.80,-0.77,-3.43,0.62,1,0,0
1.00,-0.66,-1.01,-0.63,-1.01,-0.69,-2.45,0.59,1,0,0
1.00,-0.73,-1.18,-0.75,-1.18,-0.78,-1.87,0.59,1,0,0
1.00,-0.77,-0.88,-0.80,-1.03,-0.73,-2.25,0.51,1,0,0
1.00,-0.62,-1.00,-0.62,-0.83,-0.58,-4.20,0.62,1,0,0
1.00,-0.78,-0.90,-0.75,-0.82,-0.74,-2.62,0.57,1,0,0
1.00,-0.79,-0.81,-0.56,-1.03,-0.60,-3.13,0.50,1,0,0
1.00,-0.78,-1.10,-0.78,-0.95,-0.71,-4.39,0.53,1,0,0
1.00,-0.65,-0.85,-0.70,-0.97,-0.71,-1.60,0.55,1,0,0
1.00,-0.62,-0.95,-0.64,-0.83,-0.75,-3.59,0.59,1,0,0
1.00,-0.70,-1.17,-0.80,-0.83,-0.60,-2.34,0.48,1,0,0
1.00,-0.66,-1.10,-0.79,-1.17,-0.71,-3.41,0.60,1,0,0
1.00,-0.71,-1.12,-0.68,-1.19,-0.61,-2.37,0.61,1,0,0
1.00,-0.69,-0.94,-0.70,-1.08,-0.67,-4.47,0.57,1,0,0
1.00,-0.79,-1.03,-0.72,-0.82,-0.65,-2.63,0.50,1,0,0
1.00,-0.66,-0.81,-0.79,-0.98,-0.66,-1.51,0.56,1,0,0
1.00,-0.73,-0.86,-0.71,-1.03,-0.77,-0.90,0.46,1,0,0
1.00,-0.71,-1.06,-0.69,-1.07,-0.69,-3.55,0.46,1,0,0
1.00,-0.76,-0.85,-0.58,-1.07,-0.69,-2.50,0.48,1,0,0
1.00,-0.71,-0.82,-0.70,-1.15,-0.66,-4.49,0.51,1,0,0
1.00,-0.57,-0.80,-0.57,-0.99,-0.62,-1.20,0.52,1,0,0
1.00,-0.60,-0.90,-0.69,-1.18,-0.63,-3.65,0.57,1,0,0
1.00,-0.65,-1.20,-0.69,-1.17,-0.77,-1.10,0.46,1,0,0
1.00,-0.60,-1.04,-0.74,-1.07,-0.55,-3.86,0.51,1,0,0
1.00,-0.56,-1.05,-0.76,-0.97,-0.74,-2.61,0.53,1,0,0
1.00,-0.74,-1.04,-0.67,-0.94,-0.57,-3.51,0.56,1,0,0
1.00,-0.78,-1.18,-0.57,-0.80,-0.62,-1.90,0.59,1,0,0
1.00,-0.64,-1.14,-0.68,-1.14,-0.64,-2.14,0.48,1,0,0
1.00,-0.66,-0.89,-0.56,-0.91,-0.70,-3.90,0.46,1,0,0
1.00,-0.75,-0.99,-0.70,-1.01,-0.56,-3.18,0.60,1,0,0
1.00,-0.72,-0.88,-0.67,-0.93,-0.60,-3.64,0.56,1,0,0
1.00,-0.55,-0.89,-0.63,-1.06,-0.60,-1.00,0.51,1,0,0
1.00,-0.58,-0.89,-0.79,-0.91,-0.72,-1.68,0.50,1,0,0
1.00,-0.73,-1.13,-0.69,-0.88,-0.68,-2.31,0.59,1,0,0
1.00,-0.75,-1.06,-0.58,-0.91,-0.76,-2.20,0.46,1,0,0
1.00,-0.72,-1.04,-0.67,-1.00,-0.70,-2.91,0.60,1,0,0
-1.00,-0.73,-1.15,-0.73,-0.96,-0.73,-2.44,-0.57,0,1,0
-1.00,-0.61,-1.17,-0.67,-1.12,-0.67,-2.05,-0.56,0,1,0
-1.00,-0.70,-1.12,-0.74,-1.00,-0.74,-1.66,-0.59,0,1,0
-1.00,-0.61,-0.98,-0.70,-0.87,-0.57,-2.08,-0.48,0,1,0
-1.00,-0.65,-1.08,-0.78,-0.83,-0.59,-2.07,-0.60,0,1,0
-1.00,-0.66,-1.14,-0.70,-0.81,-0.66,-2.10,-0.51,0,1,0
-1.00,-0.65,-1.08,-0.80,-0.86,-0.68,-3.14,-0.62,0,1,0
-1.00,-0.67,-1.10,-0.64,-1.18,-0.59,-1.42,-0.45,0,1,0
-1.00,-0.66,-1.19,-0.68,-1.04,-0.73,-3.36,-0.49,0,1,0
-1.00,-0.58,-0.85,-0.58,-1.19,-0.77,-2.31,-0.56,0,1,0
-1.00,-0.56,-0.98,-0.68,-0.81,-0.77,-2.86,-0.46,0,1,0
-1.00,-0.62,-1.09,-0.61,-1.18,-0.74,-3.68,-0.56,0,1,0
-1.00,-0.69,-0.98,-0.77,-0.98,-0.67,-1.12,-0.59,0,1,0
-1.00,-0.55,-0.82,-0.73,-1.07,-0.59,-3.44,-0.59,0,1,0
-1.00,-0.64,-1.14,-0.57,-1.14,-0.60,-3.20,-0.47,0,1,0
-1.00,-0.76,-0.87,-0.78,-1.01,-0.72,-1.19,-0.50,0,1,0
-1.00,-0.58,-1.07,-0.74,-1.11,-0.77,-2.36,-0.49,0,1,0
-1.00,-0.76,-0.81,-0.60,-1.08,-0.79,-1.95,-0.57,0,1,0
-1.00,-0.57,-0.88,-0.67,-1.18,-0.77,-2.55,-0.51,0,1,0
-1.00,-0.56,-1.13,-0.58,-0.98,-0.77,-4.38,-0.53,0,1,0
-1.00,-0.62,-1.10,-0.64,-1.01,-0.73,-3.18,-0.62,0,1,0
-1.00,-0.65,-1.02,-0.58,-0.84,-0.61,-3.48,-0.54,0,1,0
-1.00,-0.74,-1.19,-0.62,-1.02,-0.68,-1.04,-0.49,0,1,0
-1.00,-0.68,-1.20,-0.79,-1.16,-0.74,-4.02,-0.61,0,1,0
-1.00,-0.79,-1.06,-0.72,-0.95,-0.78,-2.82,-0.45,0,1,0
-1.00,-0.57,-0.86,-0.77,-1.16,-0.61,-3.55,-0.52,0,1,0
-1.00,-0.67,-1.02,-0.77,-0.86,-0.76,-1.12,-0.58,0,1,0
-1.00,-0.63,-0.82,-0.67,-0.90,-0.75,-0.97,-0.55,0,1,0
