Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3,y4
1.00,-0.47,-1.16,-0.78,-1.17,-0.55,-1.88,0.58,0,0,1,0
1.00,-0.59,-0.95,-0.76,-1.02,-0.49,-4.34,0.55,0,0,1,0
1.00,-0.48,-1.04,-0.48,-0.90,-0.74,-2.49,0.61,0,0,1,0
1.00,-0.61,-1.06,-0.49,-1.05,-0.48,-3.88,0.54,0,0,1,0
1.00,-0.76,-1.02,-0.68,-1.04,-0.46,-1.10,0.47,0,0,1,0
1.00,-0.73,-1.00,-0.45,-0.93,-0.69,-1.61,0.51,0,0,1,0
1.00,-0.44,-0.96,-0.56,-0.86,-0.76,-4.24,0.46,0,0,1,0
1.00,-0.59,-1.13,-0.63,-1.12,-0.46,-2.86,0.52,0,0,1,0
1.00,-0.71,-1.05,-0.73,-1.05,-0.71,-1.17,0.56,0,0,1,0
1.00,-0.48,-0.90,-0.58,-0.91,-0.78,-2.27,0.60,0,0,1,0
1.00,-0.72,-1.09,-0.50,-0.98,-0.79,-0.83,0.51,0,0,1,0
1.00,-0.77,-1.14,-0.73,-1.11,-0.75,-3.37,0.58,0,0,1,0
1.00,-0.68,-1.20,-0.41,-1.17,-0.62,-1.43,0.62,0,0,1,0
1.00,-0.44,-1.10,-0.57,-0.86,-0.46,-2.11,0.56,0,0,1,0
1.00,-0.79,-0.91,-0.47,-0.95,-0.41,-3.42,0.61,0,0,1,0
1.00,-0.67,-1.05,-0.70,-1.04,-0.79,-1.39,0.46,0,0,1,0
1.00,-0.74,-1.00,-0.66,-1.03,-0.62,-1.82,0.46,0,0,1,0
1.00,-0.46,-1.14,-0.44,-1.03,-0.50,-2.98,0.58,0,0,1,0
1.00,-0.62,-1.18,-0.80,-0.88,-0.57,-3.19,0.58,0,0,1,0
1.00,-0.67,-0.95,-0.64,-1.13,-0.76,-0.86,0.56,0,0,1,0
1.00,-0.52,-1.13,-0.69,-1.07,-0.79,-4.24,0.52,0,0,1,0
1.00,-0.46,-0.87,-0.77,-1.05,-0.58,-2.35,0.50,0,0,1,0
1.00,-0.69,-1.10,-0.62,-1.08,-0.65,-1.93,0.48,0,0,1,0
1.00,-0.44,-1.18,-0.48,-1.15,-0.42,-4.08,0.55,0,0,1,0
1.00,-0.67,-1.13,-0.52,-0.96,-0.77,-1.06,0.52,0,0,1,0
1.00,-0.59,-1.11,-0.77,-1.08,-0.76,-2.33,0.59,0,0,1,0
1.00,-0.61,-1.09,-0.57,-0.99,-0.76,-1.39,0.45,0,0,1,0
1.00,-0.76,-1.03,-0.55,-1.03,-0.76,-1.84,0.51,0,0,1,0
1.00,-0.67,-0.98,-0.45,-1.16,-0.56,-1.48,0.57,0,0,1,0
1.00,-0.59,-0.95,-0.57,-0.99,-0.60,-3.70,0.50,0,0,1,0
1.00,-0.40,-1.13,-0.78,-1.10,-0.67,-1.56,0.60,0,0,1,0
1.00,-0.59,-0.97,-0.55,-0.90,-0.45,-2.77,0.50,0,0,1,0
1.00,-0.63,-0.99,-0.68,-1.06,-0.76,-2.56,0.48,0,0,1,0
1.00,-0.74,-1.00,-0.51,-0.97,-0.60,-1.58,0.62,0,0,1,0
1.00,-0.46,-0.93,-0.44,-1.11,-0.59,-0.94,0.49,0,0,1,0
1.00,-0.60,-0.98,-0.51,-1.11,-0.58,-1.08,0.61,0,0,1,0
1.00,-0.71,-1.13,-0.61,-0.86,-0.59,-3.99,0.57,0,0,1,0
1.00,-0.58,-1.19,-0.65,-1.01,-0.70,-4.14,0.52,0,0,1,0
1.00,-0.59,-1.16,-0.47,-1.13,-0.74,-2.35,0.62,0,0,1,0
1.00,-0.47,-0.99,-0.59,-1.12,-0.61,-4.11,0.57,0,0,1,0
1.00,-0.55,-1.13,-0.58,-1.20,-0.75,-4.31,0.50,0,0,1,0
1.00,-0.51,-1.13,-0.64,-1.19,-0.65,-1.46,0.55,0,0,1,0
1.00,-0.62,-0.98,-0.48,-0.99,-0.63,-1.43,0.58,0,0,1,0
1.00,-0.77,-0.97,-0.67,-0.96,-0.62,-3.67,0.49,0,0,1,0
1.00,-0.43,-1.14,-0.47,-1.11,-0.73,-1.53,0.51,0,0,1,0
1.00,-0.49,-0.85,-0.47,-1.16,-0.46,-3.72,0.50,0,0,1,0
1.00,-0.55,-1.05,-0.67,-0.89,-0.48,-1.34,0.51,0,0,1,0
1.00,-0.51,-1.15,-0.73,-1.02,-0.78,-3.70,0.53,0,0,1,0
1.00,-0.68,-0.96,-0.70,-1.07,-0.42,-1.52,0.54,0,0,1,0
1.00,-0.43,-0.86,-0.46,-1.00,-0.62,-2.60,0.54,0,0,1,0
1.00,-0.58,-0.99,-0.80,-1.17,-0.56,-1.37,0.56,0,0,1,0
1.00,-0.46,-1.18,-0.58,-0.97,-0.48,-3.90,0.51,0,0,1,0
1.00,-0.50,-0.94,-0.48,-0.86,-0.49,-1.00,0.51,0,0,1,0
1.00,-0.76,-0.89,-0.45,-1.07,-0.69,-4.09,0.49,0,0,1,0
1.00,-0.74,-0.86,-0.74,-1.11,-0.75,-3.70,0.50,0,0,1,0
1.00,-0.64,-0.95,-0.41,-1.09,-0.71,-3.50,0.57,0,0,1,0
1.00,-0.61,-0.88,-0.54,-1.16,-0.70,-4.14,0.58,0,0,1,0
1.00,-0.72,-1.14,-0.65,-0.97,-0.40,-3.34,0.59,0,0,1,0
1.00,-0.52,-1.15,-0.56,-1.10,-0.73,-2.28,0.51,0,0,1,0
1.00,-0.61,-0.98,-0.51,-1.12,-0.44,-1.24,0.47,0,0,1,0
1.00,-0.48,-0.88,-0.74,-0.88,-0.74,-3.63,0.62,0,0,1,0
1.00,-0.73,-1.06,-0.78,-1.13,-0.41,-2.39,0.49,0,0,1,0
1.00,-0.79,-1.06,-0.63,-1.18,-0.48,-3.94,0.57,0,0,1,0
1.00,-0.79,-1.09,-0.50,-0.90,-0.61,-1.41,0.52,0,0,1,0
1.00,-0.72,-1.18,-0.75,-0.99,-0.63,-1.47,0.49,0,0,1,0
1.00,-0.70,-1.05,-0.60,-0.87,-0.59,-4.20,0.52,0,0,1,0
1.00,-0.62,-0.87,-0.54,-0.99,-0.48,-4.14,0.48,0,0,1,0
1.00,-0.71,-1.07,-0.44,-1.03,-0.65,-1.92,0.58,0,0,1,0
1.00,-0.78,-0.99,-0.56,-1.07,-0.54,-2.75,0.59,0,0,1,0
1.00,-0.78,-1.12,-0.58,-1.04,-0.59,-4.48,0.56,0,0,1,0
1.00,-0.66,-0.95,-0.53,-0.89,-0.48,-4.44,0.49,0,0,1,0
1.00,-0.54,-1.01,-0.49,-0.91,-0.55,-2.84,0.49,0,0,1,0
1.00,-0.73,-1.14,-0.43,-0.94,-0.80,-1.27,0.49,0,0,1,0
1.00,-0.66,-1.10,-0.51,-1.13,-0.55,-0.90,0.51,0,0,1,0
1.00,-0.51,-1.12,-0.48,-1.09,-0.65,-1.83,0.62,0,0,1,0
1.00,-0.48,-0.90,-0.72,-0.86,-0.44,-1.75,0.57,0,0,1,0
1.00,-0.65,-1.20,-0.47,-0.85,-0.62,-1.46,0.57,0,0,1,0
1.00,-0.79,-1.18,-0.76,-0.86,-0.56,-4.18,0.53,0,0,1,0
1.00,-0.56,-1.06,-0.51,-1.03,-0.45,-1.37,0.56,0,0,1,0
1.00,-0.55,-1.15,-0.52,-1.14,-0.57,-3.23,0.51,0,0,1,0
1.00,-0.41,-1.07,-0.59,-0.93,-0.53,-3.41,0.54,0,0,1,0
1.00,-0.59,-1.09,-0.76,-1.00,-0.58,-2.70,0.56,0,0,1,0
1.00,-0.53,-1.07,-0.67,-0.96,-0.74,-2.72,0.48,0,0,1,0
1.00,-0.51,-1.19,-0.54,-1.14,-0.63,-4.49,0.57,0,0,1,0
1.00,-0.78,-1.19,-0.71,-0.86,-0.63,-4.28,0.53,0,0,1,0
1.00,-0.67,-1.18,-0.63,-1.19,-0.47,-3.44,0.52,0,0,1,0
1.00,-0.75,-1.17,-0.41,-0.91,-0.76,-3.48,0.50,0,0,1,0
1.00,-0.57,-1.11,-0.42,-1.10,-0.46,-0.81,0.52,0,0,1,0
1.00,-0.76,-1.10,-0.60,-0.94,-0.56,-4.23,0.56,0,0,1,0
1.00,-0.57,-0.85,-0.54,-0.87,-0.43,-0.91,0.48,0,0,1,0
1.00,-0.80,-0.97,-0.65,-1.18,-0.62,-2.85,0.60,0,0,1,0
1.00,-0.65,-1.08,-0.67,-0.94,-0.56,-2.83,0.58,0,0,1,0
1.00,-0.56,-0.91,-0.77,-1.07,-0.48,-2.43,0.51,0,0,1,0
1.00,-0.45,-1.07,-0.50,-0.93,-0.51,-3.51,0.46,0,0,1,0
1.00,-0.44,-1.15,-0.59,-1.15,-0.46,-4.43,0.58,0,0,1,0
1.00,-0.56,-0.91,-0.47,-1.04,-0.53,-1.47,0.51,0,0,1,0
1.00,-0.64,-0.97,-0.47,-1.11,-0.78,-4.49,0.52,0,0,1,0
1.00,-0.73,-1.14,-0.78,-0.98,-0.57,-3.65,0.50,0,0,1,0
1.00,-0.63,-1.07,-0.45,-0.86,-0.63,-2.72,0.61,0,0,1,0
1.00,-0.56,-0.92,-0.62,-1.20,-0.75,-3.86,0.49,0,0,1,0
1.00,-0.61,-1.15,-0.64,-1.02,-0.66,-1.18,0.58,0,0,1,0
1.00,-0.55,-1.01,-0.51,-0.86,-0.52,-3.04,0.58,0,0,1,0
1.00,-0.80,-1.07,-0.48,-0.90,-0.56,-1.91,0.56,0,0,1,0
1.00,-0.65,-1.17,-0.69,-1.08,-0.64,-2.77,0.58,0,0,1,0
1.00,-0.64,-0.90,-0.49,-0.92,-0.54,-4.08,0.62,0,0,1,0
1.00,-0.43,-0.94,-0.70,-1.04,-0.67,-4.44,0.58,0,0,1,0
1.00,-0.61,-0.96,-0.47,-0.94,-0.40,-2.14,0.46,0,0,1,0
1.00,-0.72,-0.99,-0.76,-1.06,-0.63,-2.43,0.51,0,0,1,0
1.00,-0.62,-0.90,-0.74,-1.06,-0.63,-3.40,0.57,0,0,1,0
1.00,-0.72,-1.15,-0.78,-1.08,-0.42,-1.77,0.60,0,0,1,0
1.00,-0.43,-1.09,-0.41,-1.12,-0.77,-1.03,0.51,0,0,1,0
1.00,-0.70,-1.04,-0.65,-1.12,-0.69,-2.41,0.50,0,0,1,0
1.00,-0.69,-0.92,-0.61,-0.94,-0.41,-2.81,0.50,0,0,1,0
1.00,-0.50,-0.93,-0.63,-1.05,-0.59,-2.62,0.62,0,0,1,0
1.00,-0.48,-1.01,-0.51,-0.86,-0.53,-1.55,0.46,0,0,1,0
1.00,-0.60,-0.88,-0.56,-0.90,-0.61,-4.24,0.47,0,0,1,0
1.00,-0.44,-0.88,-0.78,-1.20,-0.76,-3.43,0.61,0,0,1,0
1.00,-0.50,-0.89,-0.50,-1.03,-0.75,-3.24,0.54,0,0,1,0
1.00,-0.75,-0.93,-0.52,-1.12,-0.69,-4.36,0.48,0,0,1,0
1.00,-0.57,-0.91,-0.53,-0.88,-0.59,-1.29,0.52,0,0,1,0
1.00,-0.43,-1.20,-0.68,-0.93,-0.48,-3.25,0.57,0,0,1,0
1.00,-0.70,-1.14,-0.76,-1.20,-0.68,-4.16,0.60,0,0,1,0
1.00,-0.78,-1.20,-0.76,-1.17,-0.62,-2.81,0.54,0,0,1,0
1.00,-0.78,-0.98,-0.54,-1.17,-0.61,-4.14,0.58,0,0,1,0
1.00,-0.52,-1.00,-0.74,-0.95,-0.77,-3.32,0.61,0,0,1,0
1.00,-0.72,-1.00,-0.75,-1.15,-0.72,-1.93,0.49,0,0,1,0
1.00,-0.51,-0.94,-0.41,-0.96,-0.79,-2.06,0.53,0,0,1,0
1.00,-0.51,-1.19,-0.49,-0.95,-0.73,-4.12,0.47,0,0,1,0
1.00,-0.69,-1.13,-0.57,-1.13,-0.46,-3.55,0.46,0,0,1,0
1.00,-0.45,-0.90,-0.42,-0.97,-0.42,-4.23,0.55,0,0,1,0
1.00,-0.59,-0.96,-0.41,-0.98,-0.44,-1.64,0.46,0,0,1,0
1.00,-0.63,-0.99,-0.47,-1.13,-0.53,-1.06,0.60,0,0,1,0
1.00,-0.45,-0.99,-0.64,-0.85,-0.47,-3.87,0.55,0,0,1,0
1.00,-0.60,-1.07,-0.51,-1.16,-0.54,-2.25,0.54,0,0,1,0
1.00,-0.72,-0.95,-0.43,-1.19,-0.41,-3.44,0.52,0,0,1,0
1.00,-0.53,-1.07,-0.56,-0.87,-0.44,-4.32,0.56,0,0,1,0
1.00,-0.58,-0.95,-0.51,-0.95,-0.64,-4.02,0.60,0,0,1,0
1.00,-0.51,-0.86,-0.61,-0.91,-0.79,-4.22,0.59,0,0,1,0
1.00,-0.60,-0.93,-0.68,-1.07,-0.62,-3.77,0.53,0,0,1,0
1.00,-0.46,-0.91,-0.72,-1.07,-0.54,-1.27,0.46,0,0,1,0
1.00,-0.60,-0.89,-0.54,-1.03,-0.49,-2.90,0.47,0,0,1,0
1.00,-0.67,-0.86,-0.56,-1.16,-0.75,-1.04,0.49,0,0,1,0
1.00,-0.67,-1.12,-0.42,-1.19,-0.65,-2.82,0.58,0,0,1,0
1.00,-0.76,-1.03,-0.69,-0.94,-0.57,-2.38,0.53,0,0,1,0
1.00,-0.74,-1.17,-0.65,-1.07,-0.72,-2.33,0.45,0,0,1,0
1.00,-0.48,-1.15,-0.76,-0.89,-0.41,-3.47,0.56,0,0,1,0
1.00,-0.53,-1.04,-0.52,-0.91,-0.65,-3.29,0.54,0,0,1,0
1.00,-0.45,-0.92,-0.42,-1.04,-0.50,-0.85,0.51,0,0,1,0
1.00,-0.60,-0.92,-0.64,-0.85,-0.70,-3.02,0.60,0,0,1,0
1.00,-0.58,-1.16,-0.78,-1.03,-0.45,-1.19,0.62,0,0,1,0
1.00,-0.46,-0.87,-0.63,-1.12,-0.71,-0.94,0.54,0,0,1,0
1.00,-0.67,-1.16,-0.42,-1.11,-0.67,-1.88,0.54,0,0,1,0
1.00,-0.76,-1.12,-0.61,-0.97,-0.49,-3.01,0.52,0,0,1,0
1.00,-0.46,-1.01,-0.49,-0.87,-0.62,-1.55,0.45,0,0,1,0
1.00,-0.65,-1.10,-0.74,-1.17,-0.43,-1.26,0.55,0,0,1,0
1.00,-0.64,-0.90,-0.79,-1.00,-0.61,-4.40,0.51,0,0,1,0
1.00,-0.70,-0.98,-0.52,-0.92,-0.50,-4.14,0.62,0,0,1,0
1.00,-0.69,-1.05,-0.52,-0.98,-0.80,-1.17,0.57,0,0,1,0
1.00,-0.43,-0.94,-0.69,-1.12,-0.69,-2.35,0.61,0,0,1,0
1.00,-0.56,-0.98,-0.65,-1.11,-0.46,-0.92,0.55,0,0,1,0
1.00,-0.42,-1.19,-0.77,-1.05,-0.51,-3.21,0.61,0,0,1,0
1.00,-0.48,-0.92,-0.59,-0.99,-0.63,-1.63,0.55,0,0,1,0
1.00,-0.65,-0.88,-0.51,-1.10,-0.63,-1.55,0.60,0,0,1,0
1.00,-0.48,-1.14,-0.80,-1.12,-0.76,-2.43,0.46,0,0,1,0
1.00,-0.71,-0.90,-0.75,-0.96,-0.71,-3.24,0.53,0,0,1,0
1.00,-0.75,-1.11,-0.44,-1.05,-0.72,-4.03,0.57,0,0,1,0
1.00,-0.54,-1.04,-0.51,-0.93,-0.40,-0.87,0.47,0,0,1,0
1.00,-0.67,-1.13,-0.62,-1.16,-0.53,-2.68,0.52,0,0,1,0
1.00,-0.63,-0.99,-0.63,-0.96,-0.48,-4.42,0.50,0,0,1,0
1.00,-0.45,-1.15,-0.58,-0.91,-0.45,-4.33,0.52,0,0,1,0
1.00,-0.69,-1.15,-0.79,-0.93,-0.48,-4.47,0.62,0,0,1,0
1.00,-0.77,-0.96,-0.45,-1.01,-0.49,-3.38,0.47,0,0,1,0
1.00,-0.76,-1.07,-0.63,-1.13,-0.68,-4.32,0.58,0,0,1,0
1.00,-0.55,-1.17,-0.57,-0.92,-0.69,-3.44,0.53,0,0,1,0
1.00,-0.56,-1.02,-0.49,-0.99,-0.43,-1.26,0.48,0,0,1,0
1.00,-0.57,-0.96,-0.66,-1.05,-0.68,-1.79,0.59,0,0,1,0
1.00,-0.57,-0.86,-0.52,-1.06,-0.45,-2.81,0.57,0,0,1,0
1.00,-0.47,-1.11,-0.62,-0.91,-0.77,-2.93,0.59,0,0,1,0
1.00,-0.69,-1.01,-0.41,-0.99,-0.62,-3.52,0.50,0,0,1,0
1.00,-0.48,-1.08,-0.54,-1.09,-0.80,-3.91,0.47,0,0,1,0
1.00,-0.47,-1.19,-0.41,-1.05,-0.64,-3.87,0.56,0,0,1,0
1.00,-0.68,-1.18,-0.77,-0.92,-0.46,-3.45,0.47,0,0,1,0
1.00,-0.57,-1.08,-0.76,-1.14,-0.59,-2.25,0.59,0,0,1,0
1.00,-0.41,-1.01,-0.46,-0.93,-0.50,-1.80,0.54,0,0,1,0
1.00,-0.42,-1.00,-0.63,-1.14,-0.42,-2.39,0.49,0,0,1,0
1.00,-0.56,-0.91,-0.44,-1.01,-0.45,-0.88,0.52,0,0,1,0
1.00,-0.73,-0.95,-0.50,-1.00,-0.60,-4.17,0.60,0,0,1,0
1.00,-0.79,-1.07,-0.58,-1.06,-0.43,-2.41,0.59,0,0,1,0
1.00,-0.43,-1.02,-0.40,-0.89,-0.50,-0.94,0.49,0,0,1,0
1.00,-0.42,-1.09,-0.57,-1.13,-0.67,-1.81,0.49,0,0,1,0
1.00,-0.74,-1.07,-0.49,-0.89,-0.53,-1.97,0.55,0,0,1,0
1.00,-0.65,-1.08,-0.69,-1.08,-0.49,-3.58,0.49,0,0,1,0
1.00,-0.73,-1.02,-0.72,-1.05,-0.76,-1.76,0.51,0,0,1,0
1.00,-0.63,-0.94,-0.68,-0.93,-0.71,-1.36,0.60,0,0,1,0
1.00,-0.64,-1.14,-0.72,-1.03,-0.51,-1.40,0.52,0,0,1,0
1.00,-0.45,-1.09,-0.71,-1.05,-0.74,-4.36,0.60,0,0,1,0
1.00,-0.48,-0.89,-0.60,-1.00,-0.72,-2.65,0.56,0,0,1,0
1.00,-0.64,-0.86,-0.73,-0.89,-0.70,-2.57,0.59,0,0,1,0
1.00,-0.67,-1.13,-0.47,-1.05,-0.66,-0.88,0.48,0,0,1,0
1.00,-0.68,-1.18,-0.54,-0.96,-0.58,-3.48,0.53,0,0,1,0
1.00,-0.52,-1.09,-0.54,-1.17,-0.56,-4.30,0.60,0,0,1,0
1.00,-0.56,-1.13,-0.69,-0.98,-0.55,-2.83,0.50,0,0,1,0
1.00,-0.71,-1.13,-0.67,-1.14,-0.75,-3.42,0.57,0,0,1,0
1.00,-0.62,-1.19,-0.48,-0.85,-0.41,-4.25,0.56,0,0,1,0
1.00,-0.44,-0.93,-0.61,-1.00,-0.64,-2.18,0.48,0,0,1,0
1.00,-0.56,-0.93,-0.51,-1.02,-0.67,-0.89,0.52,0,0,1,0
1.00,-0.68,-0.88,-0.70,-1.08,-0.70,-2.23,0.61,0,0,1,0
1.00,-0.79,-1.04,-0.68,-1.05,-0.76,-2.06,0.59,0,0,1,0
1.00,-0.77,-0.92,-0.60,-1.17,-0.47,-4.34,0.49,0,0,1,0
1.00,-0.49,-0.94,-0.52,-1.08,-0.70,-3.88,0.60,0,0,1,0
1.00,-0.63,-1.04,-0.77,-1.14,-0.61,-3.10,0.46,0,0,1,0
1.00,-0.50,-1.13,-0.68,-1.02,-0.75,-1.64,0.60,0,0,1,0
1.00,-0.45,-1.01,-0.77,-0.88,-0.76,-1.73,0.45,0,0,1,0
1.00,-0.43,-0.93,-0.79,-1.19,-0.57,-4.09,0.55,0,0,1,0
1.00,-0.44,-0.91,-0.68,-1.15,-0.67,-1.81,0.47,0,0,1,0
1.00,-0.53,-1.17,-0.69,-0.88,-0.68,-1.02,0.55,0,0,1,0
1.00,-0.54,-1.01,-0.76,-1.04,-0.44,-0.91,0.48,0,0,1,0
1.00,-0.79,-1.07,-0.53,-0.91,-0.47,-1.54,0.53,0,0,1,0
1.00,-0.67,-1.16,-0.45,-1.16,-0.64,-1.30,0.55,0,0,1,0
1.00,-0.70,-0.95,-0.71,-0.97,-0.64,-1.03,0.54,0,0,1,0
1.00,-0.64,-0.98,-0.56,-1.08,-0.62,-3.96,0.58,0,0,1,0
1.00,-0.49,-1.17,-0.42,-1.19,-0.75,-3.78,0.56,0,0,1,0
1.00,-0.62,-1.15,-0.55,-0.87,-0.62,-2.13,0.45,0,0,1,0
1.00,-0.48,-1.05,-0.61,-1.11,-0.61,-2.42,0.58,0,0,1,0
1.00,-0.60,-1.00,-0.78,-1.03,-0.44,-1.10,0.50,0,0,1,0
1.00,-0.47,-1.04,-0.68,-0.96,-0.60,-2.88,0.52,0,0,1,0
1.00,-0.65,-1.09,-0.80,-1.13,-0.70,-3.79,0.47,0,0,1,0
1.00,-0.56,-1.15,-0.56,-1.15,-0.45,-3.31,0.48,0,0,1,0
1.00,-0.42,-1.18,-0.60,-1.19,-0.71,-1.64,0.62,0,0,1,0
1.00,-0.68,-0.87,-0.62,-1.08,-0.44,-2.12,0.48,0,0,1,0
1.00,-0.78,-1.11,-0.62,-1.14,-0.52,-3.88,0.49,0,0,1,0
1.00,-0.74,-1.02,-0.69,-0.86,-0.45,-4.19,0.47,0,0,1,0
1.00,-0.65,-0.99,-0.56,-1.14,-0.44,-3.41,0.50,0,0,1,0
1.00,-0.57,-1.10,-0.65,-1.15,-0.51,-2.56,0.46,0,0,1,0
1.00,-0.63,-1.16,-0.48,-0.97,-0.75,-1.78,0.53,0,0,1,0
1.00,-0.54,-1.15,-0.49,-0.91,-0.51,-2.95,0.56,0,0,1,0
1.00,-0.50,-1.05,-0.48,-1.16,-0.40,-2.13,0.46,0,0,1,0
1.00,-0.62,-1.04,-0.48,-0.87,-0.77,-1.67,0.60,0,0,1,0
1.00,-0.63,-0.95,-0.59,-0.99,-0.79,-4.43,0.62,0,0,1,0
1.00,-0.51,-1.16,-0.55,-1.11,-0.59,-4.23,0.48,0,0,1,0
1.00,-0.55,-0.92,-0.78,-1.10,-0.47,-2.65,0.47,0,0,1,0
1.00,-0.51,-1.12,-0.76,-1.02,-0.71,-3.67,0.62,0,0,1,0
1.00,-0.43,-1.00,-0.76,-1.14,-0.71,-3.83,0.46,0,0,1,0
1.00,-0.68,-1.05,-0.57,-1.14,-0.67,-4.36,0.60,0,0,1,0
1.00,-0.76,-0.94,-0.43,-0.90,-0.77,-3.42,0.62,0,0,1,0
1.00,-0.50,-0.91,-0.64,-1.06,-0.73,-4.21,0.48,0,0,1,0
1.00,-0.40,-1.20,-0.74,-1.05,-0.66,-2.34,0.55,0,0,1,0
1.00,-0.62,-1.20,-0.53,-0.88,-0.74,-1.65,0.46,0,0,1,0
1.00,-0.64,-0.88,-0.76,-1.02,-0.72,-1.39,0.49,0,0,1,0
1.00,-0.75,-1.20,-0.41,-0.86,-0.40,-2.98,0.52,0,0,1,0
1.00,-0.56,-0.99,-0.66,-1.19,-0.57,-1.44,0.48,0,0,1,0
1.00,-0.61,-0.92,-0.77,-1.01,-0.50,-3.26,0.56,0,0,1,0
1.00,-0.76,-1.04,-0.80,-0.93,-0.76,-0.84,0.48,0,0,1,0
1.00,-0.52,-1.18,-0.47,-1.10,-0.78,-4.00,0.49,0,0,1,0
1.00,-0.48,-0.94,-0.71,-1.01,-0.76,-2.48,0.47,0,0,1,0
1.00,-0.46,-1.08,-0.42,-0.92,-0.61,-1.76,0.59,0,0,1,0
1.00,-0.50,-1.01,-0.68,-0.99,-0.55,-0.82,0.48,0,0,1,0
1.00,-0.64,-0.99,-0.47,-0.98,-0.47,-1.26,0.49,0,0,1,0
1.00,-0.44,-1.18,-0.48,-0.88,-0.65,-0.99,0.52,0,0,1,0
1.00,-0.76,-1.17,-0.68,-0.97,-0.56,-3.65,0.59,0,0,1,0
1.00,-0.76,-1.01,-0.74,-0.85,-0.55,-2.42,0.55,0,0,1,0
1.00,-0.61,-1.18,-0.71,-1.19,-0.78,-4.29,0.51,0,0,1,0
1.00,-0.74,-0.88,-0.49,-1.16,-0.79,-4.20,0.56,0,0,1,0
1.00,-0.61,-0.97,-0.70,-1.18,-0.53,-4.23,0.55,0,0,1,0
1.00,-0.60,-1.11,-0.58,-1.10,-0.50,-2.53,0.60,0,0,1,0
1.00,-0.55,-1.09,-0.80,-1.01,-0.53,-2.39,0.51,0,0,1,0
1.00,-0.56,-1.10,-0.80,-1.13,-0.59,-2.33,0.46,0,0,1,0
1.00,-0.69,-1.03,-0.63,-1.18,-0.55,-3.36,0.58,0,0,1,0
1.00,-0.75,-1.05,-0.54,-1.03,-0.54,-4.18,0.62,0,0,1,0
1.00,-0.59,-1.17,-0.73,-0.89,-0.63,-3.54,0.59,0,0,1,0
1.00,-0.60,-1.11,-0.78,-0.90,-0.52,-2.12,0.51,0,0,1,0
1.00,-0.65,-1.13,-0.50,-1.19,-0.40,-1.35,0.59,0,0,1,0
1.00,-0.56,-1.06,-0.50,-0.93,-0.68,-3.20,0.58,0,0,1,0
1.00,-0.69,-0.94,-0.68,-0.89,-0.73,-0.90,0.47,0,0,1,0
1.00,-0.54,-0.99,-0.44,-0.97,-0.55,-3.18,0.58,0,0,1,0
1.00,-0.45,-1.11,-0.42,-1.19,-0.49,-2.07,0.47,0,0,1,0
1.00,-0.80,-1.02,-0.75,-1.06,-0.55,-1.43,0.62,0,0,1,0
1.00,-0.78,-0.92,-0.63,-1.16,-0.60,-4.33,0.62,0,0,1,0
1.00,-0.43,-0.85,-0.52,-1.12,-0.45,-2.54,0.56,0,0,1,0
1.00,-0.60,-1.17,-0.69,-0.95,-0.76,-0.88,0.46,0,0,1,0
1.00,-0.48,-1.00,-0.46,-0.93,-0.61,-4.31,0.57,0,0,1,0
1.00,-0.59,-1.07,-0.51,-1.08,-0.51,-1.11,0.57,0,0,1,0
1.00,-0.64,-0.95,-0.62,-1.17,-0.43,-3.78,0.53,0,0,1,0
1.00,-0.44,-1.02,-0.54,-1.00,-0.57,-3.73,0.54,0,0,1,0
1.00,-0.75,-1.17,-0.60,-1.11,-0.54,-4.08,0.56,0,0,1,0
1.00,-0.64,-0.85,-0.70,-0.85,-0.72,-4.30,0.60,0,0,1,0
1.00,-0.52,-1.14,-0.54,-0.92,-0.45,-1.60,0.50,0,0,1,0
1.00,-0.48,-0.94,-0.57,-1.12,-0.79,-2.45,0.49,0,0,1,0
1.00,-0.54,-1.13,-0.55,-1.12,-0.42,-2.52,0.51,0,0,1,0
1.00,-0.74,-1.01,-0.62,-0.95,-0.75,-2.85,0.45,0,0,1,0
1.00,-0.67,-1.09,-0.80,-0.98,-0.76,-4.32,0.59,0,0,1,0
1.00,-0.43,-1.07,-0.49,-1.04,-0.78,-2.47,0.50,0,0,1,0
1.00,-0.75,-1.16,-0.53,-0.95,-0.64,-4.31,0.60,0,0,1,0
1.00,-0.67,-1.05,-0.60,-1.05,-0.74,-1.73,0.59,0,0,1,0
1.00,-0.57,-0.88,-0.78,-1.01,-0.55,-4.16,0.58,0,0,1,0
1.00,-0.45,-0.91,-0.42,-1.00,-0.69,-3.04,0.56,0,0,1,0
1.00,-0.79,-1.02,-0.56,-0.86,-0.51,-2.98,0.60,0,0,1,0
1.00,-0.57,-0.94,-0.54,-0.85,-0.45,-2.44,0.51,0,0,1,0
1.00,-0.72,-0.90,-0.61,-1.12,-0.70,-4.43,0.54,0,0,1,0
1.00,-0.71,-1.17,-0.61,-1.01,-0.64,-3.30,0.49,0,0,1,0
1.00,-0.53,-1.04,-0.46,-0.99,-0.41,-3.30,0.55,0,0,1,0
1.00,-0.72,-0.86,-0.65,-0.92,-0.78,-2.98,0.56,0,0,1,0
