Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3,y4
1.00,-0.45,-0.45,-0.42,-0.50,-2.85,-5.13,0.83,0,0,0,1
-1.00,-0.38,-1.75,-1.18,-1.95,-0.42,-0.28,-0.74,0,0,0,1
-1.00,-0.29,-2.77,-0.40,-2.65,-2.16,-5.43,-0.77,0,0,0,1
-1.00,-2.23,-0.57,-0.40,-1.60,-2.44,-5.19,-0.90,0,0,0,1
1.00,-1.84,-1.53,-0.19,-2.56,-0.40,-6.48,-0.79,0,0,0,1
-1.00,-0.97,-2.48,-0.18,-2.52,-0.30,-6.21,0.93,0,0,0,1
-1.00,-0.31,-0.31,-1.25,-0.11,-0.24,-6.53,0.91,0,0,0,1
1.00,-0.39,-0.33,-0.44,-2.03,-0.45,-0.34,-0.58,0,0,0,1
1.00,-1.35,-1.71,-0.41,-1.22,-0.21,-5.19,0.70,0,0,0,1
-1.00,-2.40,-0.44,-0.40,-0.47,-0.40,-0.26,-0.87,0,0,0,1
1.00,-2.84,-0.41,-0.12,-0.60,-0.39,-4.63,-0.95,0,0,0,1
1.00,-1.59,-1.38,-0.26,-1.24,-1.08,-0.29,0.63,0,0,0,1
-1.00,-0.33,-2.19,-0.42,-2.20,-0.79,-4.98,0.79,0,0,0,1
1.00,-0.15,-2.66,-2.13,-0.52,-0.41,-0.53,-0.58,0,0,0,1
-1.00,-0.16,-2.19,-2.98,-0.53,-1.15,-4.59,-0.80,0,0,0,1
1.00,-0.43,-0.42,-1.87,-0.37,-1.32,-6.78,-0.84,0,0,0,1
1.00,-2.34,-0.26,-1.76,-0.11,-0.20,-0.61,0.79,0,0,0,1
-1.00,-2.76,-0.41,-2.08,-1.28,-0.29,-0.74,0.95,0,0,0,1
1.00,-2.53,-2.18,-2.98,-0.39,-1.01,-0.66,-0.76,0,0,0,1
1.00,-0.26,-0.37,-0.40,-2.84,-0.18,-0.43,0.76,0,0,0,1
1.00,-0.33,-1.30,-0.20,-0.59,-2.62,-5.82,-0.99,0,0,0,1
-1.00,-0.16,-0.51,-1.18,-0.31,-0.27,-4.80,-0.64,0,0,0,1
-1.00,-1.44,-0.11,-0.16,-0.48,-0.19,-4.93,0.72,0,0,0,1
1.00,-0.90,-2.76,-0.44,-2.47,-0.89,-6.58,-0.65,0,0,0,1
-1.00,-1.86,-0.36,-1.06,-1.26,-0.35,-0.14,-0.71,0,0,0,1
-1.00,-1.60,-0.50,-2.31,-1.34,-0.43,-0.47,-0.97,0,0,0,1
-1.00,-2.67,-0.15,-0.26,-1.91,-1.66,-6.59,0.83,0,0,0,1
1.00,-2.52,-2.75,-0.31,-1.84,-2.30,-5.35,0.82,0,0,0,1
1.00,-2.59,-0.28,-0.26,-1.32,-0.36,-0.63,0.63,0,0,0,1
1.00,-2.98,-1.82,-1.47,-0.21,-0.39,-6.95,0.57,0,0,0,1
1.00,-0.33,-0.26,-2.18,-0.34,-2.13,-5.54,-0.64,0,0,0,1
-1.00,-0.16,-2.48,-0.11,-0.55,-2.21,-0.82,-0.97,0,0,0,1
-1.00,-1.76,-0.58,-1.49,-0.34,-2.21,-6.59,0.81,0,0,0,1
1.00,-2.98,-2.54,-0.29,-0.41,-1.60,-4.54,-0.84,0,0,0,1
1.00,-1.30,-2.30,-0.44,-1.90,-0.25,-4.77,0.86,0,0,0,1
1.00,-2.96,-0.15,-0.11,-0.36,-0.34,-5.50,-0.77,0,0,0,1
1.00,-0.26,-0.37,-0.13,-0.31,-0.96,-0.84,-0.73,0,0,0,1
1.00,-0.35,-2.33,-0.43,-2.24,-2.66,-0.38,0.71,0,0,0,1
-1.00,-0.29,-2.89,-0.11,-0.40,-2.73,-6.08,0.88,0,0,0,1
1.00,-0.32,-1.59,-0.17,-0.13,-0.91,-0.65,-0.57,0,0,0,1
1.00,-2.54,-1.55,-2.73,-1.76,-0.98,-5.25,0.66,0,0,0,1
-1.00,-0.35,-0.24,-0.44,-2.49,-0.27,-0.37,-0.85,0,0,0,1
-1.00,-0.18,-0.22,-0.26,-0.16,-0.76,-0.50,0.83,0,0,0,1
1.00,-0.40,-0.34,-0.30,-2.79,-0.43,-4.72,-0.75,0,0,0,1
-1.00,-0.20,-1.89,-0.42,-0.55,-0.20,-0.36,0.73,0,0,0,1
1.00,-0.19,-1.60,-1.42,-1.70,-0.29,-5.55,0.68,0,0,0,1
-1.00,-0.35,-1.67,-0.42,-0.40,-0.15,-6.77,0.66,0,0,0,1
1.00,-0.17,-0.45,-0.14,-0.15,-0.22,-5.73,-0.92,0,0,0,1
-1.00,-1.04,-0.19,-0.28,-1.90,-0.26,-0.15,0.74,0,0,0,1
1.00,-1.47,-0.31,-1.76,-0.54,-0.17,-4.67,-0.92,0,0,0,1
1.00,-0.11,-0.59,-0.28,-0.20,-0.19,-5.17,-0.60,0,0,0,1
1.00,-2.64,-2.87,-0.44,-1.18,-2.31,-0.44,-0.71,0,0,0,1
-1.00,-2.56,-2.36,-0.39,-2.13,-0.45,-6.87,-0.67,0,0,0,1
1.00,-0.12,-1.30,-0.20,-0.54,-0.23,-5.54,-0.66,0,0,0,1
1.00,-0.99,-0.51,-0.18,-0.34,-0.34,-0.24,0.68,0,0,0,1
-1.00,-2.94,-0.27,-0.20,-0.18,-1.69,-6.92,-0.94,0,0,0,1
-1.00,-0.15,-0.44,-0.22,-2.04,-1.63,-0.48,0.91,0,0,0,1
1.00,-0.35,-0.25,-1.30,-0.36,-1.49,-0.35,0.98,0,0,0,1
-1.00,-1.54,-2.66,-0.90,-0.12,-0.33,-6.88,-0.68,0,0,0,1
-1.00,-0.92,-0.14,-0.19,-2.01,-0.30,-0.31,0.89,0,0,0,1
-1.00,-1.19,-0.57,-2.85,-0.25,-0.36,-0.47,0.91,0,0,0,1
1.00,-2.62,-0.10,-1.86,-1.55,-0.78,-0.71,0.74,0,0,0,1
1.00,-2.64,-2.88,-0.30,-0.39,-0.90,-0.55,-0.82,0,0,0,1
1.00,-1.57,-2.55,-0.25,-0.15,-0.24,-4.84,0.86,0,0,0,1
-1.00,-2.16,-0.50,-0.24,-0.47,-0.13,-6.51,-0.87,0,0,0,1
1.00,-1.67,-1.87,-1.63,-2.04,-0.33,-6.73,-0.82,0,0,0,1
-1.00,-0.41,-0.12,-1.24,-0.40,-1.24,-0.74,0.68,0,0,0,1
1.00,-1.81,-2.53,-1.80,-0.36,-0.16,-6.39,-0.85,0,0,0,1
1.00,-1.46,-0.17,-0.10,-2.76,-0.35,-6.29,-0.69,0,0,0,1
-1.00,-0.31,-0.40,-0.41,-0.49,-1.45,-0.40,0.78,0,0,0,1
-1.00,-1.40,-2.48,-0.10,-0.59,-0.14,-0.68,-0.98,0,0,0,1
-1.00,-1.03,-1.67,-1.29,-0.29,-0.33,-5.55,-0.98,0,0,0,1
-1.00,-0.15,-1.28,-2.97,-0.39,-1.23,-0.81,0.67,0,0,0,1
1.00,-2.37,-0.47,-0.39,-2.88,-1.40,-5.18,-0.83,0,0,0,1
-1.00,-0.28,-2.12,-2.19,-0.22,-0.44,-0.34,-0.59,0,0,0,1
-1.00,-1.57,-0.21,-0.23,-1.74,-0.24,-0.71,0.72,0,0,0,1
1.00,-0.83,-1.92,-1.09,-1.95,-2.37,-6.38,-0.60,0,0,0,1
-1.00,-0.76,-2.55,-1.37,-1.30,-1.62,-0.31,-0.97,0,0,0,1
1.00,-1.50,-0.38,-0.30,-0.59,-0.17,-6.92,-0.74,0,0,0,1
1.00,-0.29,-0.58,-0.11,-0.17,-1.18,-4.82,-0.88,0,0,0,1
-1.00,-0.11,-0.19,-1.30,-2.09,-1.25,-4.78,-0.70,0,0,0,1
1.00,-0.15,-0.43,-1.22,-0.21,-0.31,-0.35,0.85,0,0,0,1
-1.00,-2.44,-1.90,-1.42,-0.51,-0.11,-0.35,0.71,0,0,0,1
1.00,-0.18,-0.47,-0.33,-0.41,-2.56,-6.50,-0.58,0,0,0,1
-1.00,-0.33,-2.03,-0.35,-0.31,-2.06,-0.54,-1.00,0,0,0,1
-1.00,-2.11,-0.23,-1.48,-0.50,-0.39,-6.57,-0.61,0,0,0,1
1.00,-0.30,-2.60,-1.33,-0.22,-1.98,-0.21,0.97,0,0,0,1
-1.00,-2.01,-0.37,-1.93,-0.52,-0.37,-0.28,0.64,0,0,0,1
1.00,-0.93,-0.43,-0.32,-1.95,-1.24,-5.17,0.89,0,0,0,1
-1.00,-1.62,-1.54,-2.69,-0.15,-1.87,-6.06,-0.78,0,0,0,1
-1.00,-0.29,-0.37,-1.78,-0.47,-2.75,-4.73,-0.82,0,0,0,1
-1.00,-0.43,-0.58,-0.26,-0.16,-0.28,-0.11,-0.61,0,0,0,1
1.00,-0.38,-2.26,-1.59,-1.88,-2.14,-5.47,0.99,0,0,0,1
1.00,-0.28,-0.19,-1.72,-0.13,-0.20,-5.74,-0.72,0,0,0,1
-1.00,-0.42,-0.52,-0.37,-0.16,-2.26,-0.66,-0.92,0,0,0,1
1.00,-0.82,-1.40,-1.92,-0.50,-0.29,-0.47,0.75,0,0,0,1
-1.00,-2.01,-0.20,-1.26,-0.11,-0.18,-4.52,-0.66,0,0,0,1
-1.00,-0.32,-0.27,-1.92,-1.17,-1.13,-0.41,0.89,0,0,0,1
-1.00,-0.23,-0.32,-1.25,-0.23,-0.88,-0.76,-0.69,0,0,0,1
-1.00,-1.08,-0.36,-0.45,-1.73,-0.15,-5.66,0.87,0,0,0,1
1.00,-0.21,-2.85,-0.34,-2.41,-0.23,-4.59,-0.96,0,0,0,1
-1.00,-0.15,-0.35,-0.12,-2.00,-0.43,-6.35,0.87,0,0,0,1
1.00,-0.44,-2.56,-0.41,-1.98,-0.43,-0.55,0.93,0,0,0,1
1.00,-2.98,-2.58,-2.89,-0.34,-0.15,-0.68,0.83,0,0,0,1
-1.00,-2.66,-2.44,-1.77,-2.22,-1.15,-0.57,0.89,0,0,0,1
1.00,-0.24,-2.53,-0.15,-2.44,-0.21,-0.42,0.76,0,0,0,1
1.00,-0.11,-0.58,-0.18,-0.57,-0.19,-0.66,-0.57,0,0,0,1
-1.00,-0.12,-2.20,-2.37,-0.54,-1.42,-0.52,-0.90,0,0,0,1
1.00,-0.34,-1.94,-0.28,-0.24,-2.41,-0.40,-0.79,0,0,0,1
-1.00,-0.16,-1.54,-0.44,-0.20,-2.02,-5.96,-0.97,0,0,0,1
1.00,-2.87,-0.16,-0.19,-2.33,-1.52,-5.48,-0.84,0,0,0,1
-1.00,-0.95,-0.42,-2.14,-2.49,-0.29,-6.77,-0.94,0,0,0,1
1.00,-0.24,-1.35,-1.36,-0.50,-0.11,-0.45,-0.80,0,0,0,1
1.00,-0.36,-1.74,-1.74,-0.48,-2.13,-4.87,-0.61,0,0,0,1
-1.00,-0.22,-2.03,-0.78,-0.59,-2.45,-0.67,-0.82,0,0,0,1
1.00,-1.92,-2.27,-0.38,-2.52,-0.19,-6.85,-0.78,0,0,0,1
1.00,-1.56,-1.60,-0.14,-0.36,-1.00,-6.45,-0.81,0,0,0,1
-1.00,-2.05,-0.52,-0.44,-0.59,-0.21,-0.48,0.90,0,0,0,1
-1.00,-0.17,-1.44,-1.05,-0.21,-1.17,-0.39,0.62,0,0,0,1
1.00,-2.71,-1.81,-1.46,-2.30,-0.19,-0.49,-0.92,0,0,0,1
-1.00,-1.87,-0.13,-2.58,-0.17,-0.39,-0.47,-0.62,0,0,0,1
-1.00,-0.42,-1.93,-0.34,-2.39,-0.44,-4.70,0.89,0,0,0,1
1.00,-2.06,-2.74,-0.21,-0.10,-1.29,-6.86,-0.71,0,0,0,1
-1.00,-1.64,-0.10,-2.05,-0.36,-3.00,-5.15,0.81,0,0,0,1
-1.00,-0.35,-2.30,-0.17,-0.56,-0.80,-0.34,0.81,0,0,0,1
-1.00,-1.07,-2.03,-0.31,-0.11,-1.01,-6.54,-0.89,0,0,0,1
1.00,-0.24,-0.37,-0.26,-0.42,-0.16,-0.51,0.87,0,0,0,1
1.00,-1.63,-0.47,-2.43,-1.74,-1.31,-5.76,0.76,0,0,0,1
-1.00,-0.96,-0.12,-0.34,-1.43,-0.40,-0.22,0.75,0,0,0,1
1.00,-1.84,-2.36,-0.10,-0.48,-0.40,-0.32,0.96,0,0,0,1
-1.00,-1.02,-0.53,-1.42,-2.43,-0.43,-0.59,-0.83,0,0,0,1
1.00,-1.21,-0.58,-0.40,-0.46,-0.26,-5.15,0.79,0,0,0,1
-1.00,-2.59,-1.52,-1.32,-2.64,-0.37,-0.38,0.83,0,0,0,1
-1.00,-2.46,-0.16,-0.44,-0.48,-2.65,-0.41,-0.75,0,0,0,1
1.00,-1.78,-1.49,-2.20,-2.32,-0.19,-6.95,-0.80,0,0,0,1
-1.00,-2.12,-2.46,-0.36,-2.09,-1.42,-0.53,-0.62,0,0,0,1
-1.00,-0.31,-0.44,-0.31,-1.69,-1.91,-5.52,0.66,0,0,0,1
-1.00,-2.63,-0.38,-0.14,-2.17,-0.18,-0.84,-0.64,0,0,0,1
1.00,-1.86,-0.24,-0.31,-2.54,-1.36,-0.72,0.77,0,0,0,1
-1.00,-0.18,-1.48,-2.86,-1.71,-1.24,-5.88,-0.58,0,0,0,1
-1.00,-2.88,-0.11,-0.19,-1.63,-0.31,-0.77,-0.95,0,0,0,1
-1.00,-1.32,-2.18,-0.83,-0.52,-1.00,-0.16,0.76,0,0,0,1
1.00,-0.35,-2.64,-0.13,-0.42,-0.14,-0.80,-0.60,0,0,0,1
1.00,-0.14,-2.53,-1.31,-0.56,-0.44,-0.27,0.85,0,0,0,1
-1.00,-0.37,-1.71,-0.29,-0.46,-0.34,-0.18,-0.77,0,0,0,1
-1.00,-0.99,-2.46,-0.26,-1.30,-2.70,-5.93,-0.70,0,0,0,1
1.00,-2.45,-2.37,-0.15,-0.48,-2.23,-0.57,-0.72,0,0,0,1
1.00,-2.23,-2.91,-1.85,-0.59,-1.73,-6.50,-0.79,0,0,0,1
-1.00,-2.61,-2.51,-0.28,-2.43,-0.35,-6.51,-0.67,0,0,0,1
1.00,-1.07,-0.41,-0.40,-0.39,-0.39,-4.50,0.94,0,0,0,1
-1.00,-1.20,-2.00,-0.15,-0.12,-0.13,-0.78,-0.67,0,0,0,1
1.00,-0.30,-0.27,-2.47,-0.29,-0.19,-6.95,-0.81,0,0,0,1
1.00,-1.55,-2.50,-0.27,-2.27,-0.27,-0.43,0.96,0,0,0,1
-1.00,-2.28,-2.60,-2.38,-0.43,-0.20,-0.55,0.85,0,0,0,1
1.00,-1.59,-2.50,-1.17,-0.33,-0.43,-0.75,-0.85,0,0,0,1
1.00,-0.23,-2.88,-1.37,-2.82,-0.13,-0.62,-0.92,0,0,0,1
1.00,-2.06,-2.39,-2.53,-0.46,-0.13,-5.44,-0.78,0,0,0,1
-1.00,-0.38,-0.55,-0.84,-2.77,-0.18,-0.18,-0.58,0,0,0,1
1.00,-0.15,-2.64,-2.51,-0.23,-2.92,-0.36,0.63,0,0,0,1
-1.00,-0.36,-0.12,-0.23,-2.87,-0.26,-0.84,-0.85,0,0,0,1
1.00,-0.14,-1.87,-2.25,-2.08,-2.02,-6.76,0.84,0,0,0,1
-1.00,-2.71,-0.13,-0.12,-0.35,-0.36,-0.13,-0.92,0,0,0,1
-1.00,-0.19,-0.22,-0.33,-2.62,-0.43,-6.78,-0.86,0,0,0,1
-1.00,-2.45,-1.75,-1.97,-0.16,-1.80,-0.27,0.91,0,0,0,1
-1.00,-2.00,-2.97,-0.34,-0.50,-2.61,-6.14,-0.81,0,0,0,1
-1.00,-0.28,-2.80,-1.83,-0.38,-0.11,-0.26,0.72,0,0,0,1
-1.00,-1.68,-1.97,-0.43,-0.44,-0.17,-0.50,-0.83,0,0,0,1
-1.00,-2.69,-0.41,-0.20,-2.04,-0.11,-6.46,0.66,0,0,0,1
-1.00,-0.25,-0.36,-0.11,-1.27,-0.77,-0.26,-0.63,0,0,0,1
-1.00,-0.22,-2.63,-1.39,-0.57,-0.83,-0.60,0.80,0,0,0,1
-1.00,-1.75,-0.45,-0.44,-0.30,-0.30,-5.54,0.87,0,0,0,1
-1.00,-0.43,-0.50,-0.26,-0.25,-1.12,-0.69,0.77,0,0,0,1
-1.00,-2.31,-2.48,-1.20,-1.30,-0.30,-0.63,0.74,0,0,0,1
1.00,-0.16,-0.39,-0.15,-1.27,-0.31,-0.40,0.69,0,0,0,1
-1.00,-1.21,-2.80,-0.23,-2.31,-0.40,-4.67,0.63,0,0,0,1
1.00,-0.38,-0.43,-0.12,-2.23,-0.33,-6.07,0.67,0,0,0,1
-1.00,-1.20,-2.66,-2.14,-2.81,-0.28,-0.65,-0.91,0,0,0,1
-1.00,-0.34,-0.17,-0.44,-0.28,-0.28,-6.42,0.66,0,0,0,1
-1.00,-2.64,-2.03,-1.26,-0.60,-1.23,-0.42,0.62,0,0,0,1
-1.00,-1.50,-2.57,-0.10,-1.81,-1.00,-5.74,-0.86,0,0,0,1
1.00,-0.41,-0.59,-2.23,-0.11,-1.62,-4.73,0.74,0,0,0,1
1.00,-1.96,-1.83,-0.17,-0.51,-1.88,-4.66,0.96,0,0,0,1
1.00,-2.54,-0.43,-1.27,-2.89,-0.14,-0.47,-0.69,0,0,0,1
1.00,-0.35,-1.87,-0.15,-0.45,-0.14,-6.55,-0.85,0,0,0,1
1.00,-0.30,-0.17,-0.15,-2.71,-0.19,-6.79,-0.66,0,0,0,1
1.00,-2.04,-0.54,-2.23,-2.49,-0.31,-0.74,0.77,0,0,0,1
-1.00,-2.18,-0.46,-2.25,-0.12,-1.89,-5.10,-0.66,0,0,0,1
-1.00,-2.05,-0.33,-1.22,-1.77,-1.13,-0.49,-0.68,0,0,0,1
1.00,-0.38,-2.96,-0.36,-0.21,-1.87,-5.02,0.90,0,0,0,1
1.00,-0.22,-0.43,-0.17,-2.38,-0.19,-0.11,-0.97,0,0,0,1
1.00,-1.89,-0.58,-0.16,-2.42,-0.25,-5.41,0.59,0,0,0,1
-1.00,-0.15,-0.52,-0.22,-2.12,-0.27,-0.57,0.80,0,0,0,1
-1.00,-2.55,-2.31,-0.17,-1.66,-1.23,-4.98,0.90,0,0,0,1
-1.00,-0.23,-0.43,-2.19,-0.60,-2.41,-0.61,0.98,0,0,0,1
1.00,-2.63,-0.47,-2.24,-1.79,-1.84,-0.83,0.57,0,0,0,1
1.00,-1.91,-0.24,-0.28,-1.26,-2.58,-0.43,-0.58,0,0,0,1
-1.00,-2.46,-0.18,-0.42,-0.14,-0.39,-0.58,0.97,0,0,0,1
1.00,-2.98,-2.32,-1.74,-1.30,-0.87,-0.44,-0.57,0,0,0,1
1.00,-0.32,-2.19,-1.00,-2.06,-1.67,-6.57,-0.63,0,0,0,1
1.00,-2.65,-1.61,-0.24,-2.95,-0.14,-0.31,0.64,0,0,0,1
-1.00,-0.43,-2.81,-2.70,-2.76,-0.41,-6.90,0.80,0,0,0,1
1.00,-0.15,-0.19,-0.14,-2.96,-0.39,-5.37,-0.84,0,0,0,1
1.00,-1.61,-1.53,-0.40,-1.26,-0.16,-0.49,0.80,0,0,0,1
-1.00,-2.65,-0.11,-0.29,-1.48,-0.22,-6.18,-0.94,0,0,0,1
1.00,-0.99,-1.68,-0.44,-0.40,-1.05,-0.40,0.69,0,0,0,1
-1.00,-0.43,-0.38,-0.32,-2.20,-2.63,-0.79,-0.63,0,0,0,1
1.00,-0.32,-0.23,-0.35,-0.11,-0.45,-0.38,0.65,0,0,0,1
-1.00,-0.12,-0.11,-2.18,-0.14,-0.79,-5.65,0.70,0,0,0,1
-1.00,-2.38,-2.42,-2.76,-0.31,-2.09,-0.75,-0.96,0,0,0,1
1.00,-0.42,-2.48,-0.43,-1.31,-0.41,-0.70,-0.86,0,0,0,1
1.00,-0.25,-0.45,-0.44,-1.98,-0.21,-0.34,-0.91,0,0,0,1
-1.00,-0.36,-0.26,-0.24,-0.57,-1.17,-0.15,-0.97,0,0,0,1
1.00,-0.26,-0.37,-2.85,-0.10,-0.13,-0.49,-0.88,0,0,0,1
-1.00,-0.39,-2.21,-2.25,-0.45,-1.91,-5.10,0.61,0,0,0,1
-1.00,-0.24,-1.81,-0.20,-0.12,-2.32,-4.49,0.82,0,0,0,1
-1.00,-0.23,-0.39,-2.11,-2.17,-0.43,-6.98,-0.67,0,0,0,1
-1.00,-0.18,-2.07,-0.22,-1.30,-0.22,-0.36,-0.80,0,0,0,1
-1.00,-0.38,-2.47,-1.82,-2.20,-0.28,-0.20,0.96,0,0,0,1
-1.00,-1.22,-1.51,-2.24,-1.41,-2.78,-0.65,-0.72,0,0,0,1
-1.00,-0.82,-0.59,-0.37,-1.82,-0.34,-5.30,0.86,0,0,0,1
-1.00,-2.19,-0.40,-0.75,-0.37,-0.40,-4.79,-0.61,0,0,0,1
-1.00,-0.15,-2.74,-1.89,-1.88,-0.25,-5.14,-0.73,0,0,0,1
1.00,-2.07,-0.59,-0.27,-2.31,-0.13,-6.99,-0.92,0,0,0,1
-1.00,-0.15,-2.90,-2.54,-1.79,-2.50,-6.62,-0.83,0,0,0,1
-1.00,-2.46,-0.47,-2.62,-2.43,-2.93,-5.69,0.97,0,0,0,1
1.00,-0.12,-0.45,-0.19,-2.34,-1.55,-5.76,0.95,0,0,0,1
1.00,-0.88,-2.69,-2.99,-1.48,-0.28,-0.77,-0.89,0,0,0,1
1.00,-1.99,-0.41,-2.60,-0.14,-0.95,-6.44,0.68,0,0,0,1
-1.00,-1.72,-0.47,-0.13,-0.15,-2.47,-0.13,-0.85,0,0,0,1
1.00,-0.41,-0.20,-1.73,-2.58,-2.56,-6.03,0.87,0,0,0,1
-1.00,-1.14,-0.27,-2.03,-0.58,-0.16,-5.94,-0.70,0,0,0,1
1.00,-0.30,-1.79,-1.97,-0.51,-0.40,-0.48,-0.58,0,0,0,1
-1.00,-0.28,-2.80,-2.96,-2.07,-0.12,-0.77,0.75,0,0,0,1
-1.00,-0.81,-0.19,-0.39,-1.33,-0.24,-0.79,-0.86,0,0,0,1
1.00,-0.82,-2.35,-0.15,-0.33,-0.30,-0.39,-0.60,0,0,0,1
1.00,-2.70,-2.98,-1.14,-0.44,-2.73,-0.76,0.64,0,0,0,1
-1.00,-0.43,-2.75,-0.18,-1.26,-0.19,-0.73,-0.67,0,0,0,1
1.00,-1.70,-1.31,-0.19,-1.77,-0.33,-0.37,0.94,0,0,0,1
-1.00,-0.90,-0.40,-0.19,-0.25,-1.14,-0.49,-0.86,0,0,0,1
1.00,-0.11,-1.65,-2.42,-2.94,-0.27,-0.57,-0.84,0,0,0,1
-1.00,-1.67,-0.17,-2.50,-2.92,-0.11,-4.74,0.96,0,0,0,1
1.00,-0.99,-2.94,-0.14,-2.60,-1.51,-5.38,0.93,0,0,0,1
1.00,-2.19,-2.29,-0.32,-1.28,-0.29,-5.31,-0.78,0,0,0,1
-1.00,-0.18,-0.52,-0.18,-2.34,-1.66,-0.21,-0.75,0,0,0,1
1.00,-0.43,-2.39,-0.29,-2.72,-0.91,-0.45,0.85,0,0,0,1
-1.00,-0.29,-0.18,-2.89,-2.51,-0.33,-6.18,0.73,0,0,0,1
1.00,-2.53,-0.15,-1.26,-0.37,-0.13,-0.56,0.75,0,0,0,1
1.00,-0.24,-0.46,-2.81,-1.32,-0.18,-6.72,0.74,0,0,0,1
1.00,-0.39,-1.19,-0.83,-0.59,-0.16,-0.15,0.84,0,0,0,1
-1.00,-0.27,-0.32,-0.18,-2.23,-0.37,-4.50,0.81,0,0,0,1
-1.00,-1.29,-2.25,-2.06,-0.57,-0.39,-0.34,0.89,0,0,0,1
-1.00,-2.87,-0.26,-2.50,-0.49,-0.41,-6.40,0.76,0,0,0,1
-1.00,-0.32,-0.40,-0.16,-2.57,-2.58,-5.30,0.62,0,0,0,1
1.00,-2.54,-1.49,-0.18,-2.52,-1.43,-5.26,-0.67,0,0,0,1
1.00,-1.80,-2.75,-1.31,-2.78,-2.47,-6.70,0.66,0,0,0,1
-1.00,-2.02,-0.58,-0.11,-0.46,-2.30,-5.56,-0.68,0,0,0,1
1.00,-0.22,-2.07,-2.24,-0.21,-2.14,-6.62,0.84,0,0,0,1
1.00,-0.14,-1.55,-0.33,-1.65,-0.24,-0.69,-0.86,0,0,0,1
1.00,-1.87,-0.40,-2.84,-1.93,-0.36,-0.65,-0.63,0,0,0,1
-1.00,-0.44,-2.86,-0.44,-1.84,-2.10,-5.96,-0.68,0,0,0,1
1.00,-0.29,-0.12,-0.36,-2.18,-1.81,-0.71,-0.75,0,0,0,1
-1.00,-2.59,-1.58,-1.90,-2.83,-1.17,-4.89,-0.98,0,0,0,1
1.00,-0.33,-2.13,-0.41,-0.17,-0.36,-0.78,-0.92,0,0,0,1
1.00,-0.35,-1.74,-2.27,-0.55,-2.81,-5.10,0.91,0,0,0,1
-1.00,-1.93,-0.18,-1.15,-0.50,-0.21,-6.27,-0.60,0,0,0,1
-1.00,-1.25,-0.50,-0.44,-0.52,-0.91,-0.72,-0.65,0,0,0,1
-1.00,-0.28,-0.12,-0.22,-1.57,-0.16,-0.75,0.96,0,0,0,1
-1.00,-2.77,-1.36,-1.87,-2.25,-0.28,-0.81,-0.66,0,0,0,1
1.00,-0.36,-0.22,-0.38,-0.21,-0.29,-5.48,-0.67,0,0,0,1
1.00,-0.13,-0.44,-0.42,-0.31,-2.12,-0.53,0.88,0,0,0,1
1.00,-0.33,-0.45,-2.92,-1.46,-1.89,-6.31,0.83,0,0,0,1
-1.00,-0.86,-2.15,-0.11,-2.54,-0.17,-0.26,-0.79,0,0,0,1
1.00,-2.22,-2.68,-2.88,-0.13,-1.00,-0.39,0.63,0,0,0,1
1.00,-0.95,-2.33,-2.76,-2.54,-0.40,-5.64,-0.60,0,0,0,1
-1.00,-0.89,-1.47,-0.10,-0.20,-1.39,-6.00,-0.76,0,0,0,1
1.00,-0.94,-1.61,-1.44,-0.53,-0.12,-6.28,0.91,0,0,0,1
1.00,-0.18,-0.37,-0.35,-2.30,-0.13,-0.28,0.93,0,0,0,1
-1.00,-1.93,-0.21,-2.12,-0.42,-0.14,-6.43,-0.69,0,0,0,1
-1.00,-0.26,-0.34,-0.23,-2.86,-0.29,-6.81,-0.74,0,0,0,1
-1.00,-0.18,-1.62,-0.16,-0.26,-0.32,-4.71,0.93,0,0,0,1
-1.00,-1.72,-0.17,-2.30,-0.54,-2.37,-0.45,-0.78,0,0,0,1
1.00,-2.03,-0.14,-2.42,-2.29,-0.44,-0.17,-0.99,0,0,0,1
-1.00,-0.24,-0.39,-0.30,-0.36,-2.71,-6.29,0.87,0,0,0,1
-1.00,-1.53,-0.30,-0.19,-0.28,-1.76,-0.26,-0.72,0,0,0,1
1.00,-2.26,-1.64,-0.34,-0.21,-1.33,-0.23,-0.69,0,0,0,1
-1.00,-0.36,-2.40,-0.90,-0.50,-0.29,-4.66,-0.98,0,0,0,1
1.00,-0.25,-2.45,-2.69,-2.29,-2.77,-0.30,0.80,0,0,0,1
1.00,-0.95,-0.57,-0.81,-0.47,-0.97,-5.18,-0.63,0,0,0,1
1.00,-2.56,-0.45,-2.36,-0.50,-0.36,-5.23,-0.75,0,0,0,1
-1.00,-2.29,-0.51,-2.02,-0.51,-2.41,-5.63,-0.79,0,0,0,1
-1.00,-1.47,-2.95,-0.28,-0.45,-0.40,-6.31,-0.79,0,0,0,1
-1.00,-2.27,-0.31,-0.27,-0.34,-0.12,-0.42,0.93,0,0,0,1
-1.00,-1.39,-2.82,-0.96,-2.42,-0.41,-0.36,-0.98,0,0,0,1
-1.00,-0.44,-0.56,-2.72,-1.78,-0.40,-4.96,0.68,0,0,0,1
-1.00,-0.26,-1.46,-1.03,-2.08,-0.27,-0.48,-0.68,0,0,0,1
